episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
467,72.0,0.0,100.0,16.28,0.12
468,84.0,0.02,98.0,75.47,0.12
469,84.0,0.01,99.0,43.89,0.11
470,58.0,0.01,99.0,50.72,0.12
471,62.0,0.01,99.0,55.34,0.1
472,86.0,0.01,99.0,54.64,1.14
473,72.0,0.0,100.0,57.23,0.11
474,52.0,0.0,100.0,25.05,0.11
475,88.0,0.01,99.0,59.19,0.11
476,78.0,0.02,98.0,76.7,0.11
477,68.0,0.03,97.0,54.97,0.11
478,74.0,0.02,98.0,50.09,0.11
479,56.0,0.03,97.0,42.99,0.11
480,68.0,0.01,99.0,62.63,0.11
481,84.0,0.0,100.0,50.08,0.11
482,70.0,0.01,99.0,28.99,0.11
483,72.0,0.01,99.0,58.55,0.12
484,48.0,0.04,96.0,64.48,0.13
485,48.0,0.04,96.0,42.23,0.12
486,76.0,0.0,100.0,38.32,0.13
487,80.0,0.0,100.0,56.68,0.11
488,76.0,0.03,97.0,60.38,0.12
489,78.0,0.03,97.0,56.96,0.11
490,66.0,0.02,98.0,53.8,0.11
491,90.0,0.01,99.0,39.73,0.11
492,84.0,0.0,100.0,39.56,1.25
493,58.0,0.02,98.0,60.15,0.11
494,92.0,0.01,99.0,47.93,0.11
495,88.0,0.0,100.0,62.3,0.12
496,86.0,0.0,100.0,61.26,0.13
497,84.0,0.0,100.0,43.28,0.11
498,80.0,0.0,100.0,44.08,0.11
499,30.0,0.01,99.0,85.0,0.11
500,76.0,0.01,99.0,69.14,0.11
501,82.0,0.02,98.0,69.52,0.11
502,78.0,0.02,98.0,57.47,0.11
503,74.0,0.01,99.0,56.65,0.11
504,82.0,0.02,98.0,37.17,0.11
505,62.0,0.03,97.0,79.24,0.12
506,74.0,0.04,96.0,54.23,0.12
507,70.0,0.0,100.0,67.5,0.13
508,88.0,0.0,100.0,21.91,0.12
509,84.0,0.01,99.0,31.44,0.12
510,70.0,0.0,100.0,70.11,0.18
511,58.0,0.0,100.0,63.67,0.17
512,80.0,0.01,99.0,42.57,0.16
513,62.0,0.02,98.0,59.48,0.1
514,50.0,0.04,96.0,52.63,0.11
515,70.0,0.02,98.0,45.81,0.11
516,76.0,0.0,100.0,90.18,0.14
517,82.0,0.0,100.0,44.72,0.14
518,78.0,0.0,100.0,77.81,0.13
519,82.0,0.0,100.0,51.45,0.13
520,54.0,0.01,99.0,33.14,0.12
521,84.0,0.01,99.0,30.08,0.11
522,72.0,0.01,99.0,54.2,0.11
523,64.0,0.01,99.0,44.37,0.15
524,60.0,0.01,99.0,72.03,0.12
525,84.0,0.0,100.0,56.13,0.11
526,96.0,0.0,100.0,72.47,0.11
527,80.0,0.0,100.0,98.76,0.12
528,64.0,0.02,98.0,35.02,0.12
529,78.0,0.04,96.0,51.94,0.12
530,84.0,0.01,99.0,78.01,0.11
531,74.0,0.03,97.0,59.45,0.11
532,78.0,0.01,99.0,63.81,0.11
533,84.0,0.0,100.0,55.62,1.21
534,68.0,0.03,97.0,73.42,0.11
535,72.0,0.02,98.0,49.61,0.11
536,82.0,0.01,99.0,46.61,0.11
537,58.0,0.01,99.0,37.86,0.11
538,72.0,0.02,98.0,42.05,0.17
539,58.0,0.03,97.0,54.26,0.2
540,56.0,0.03,97.0,45.85,0.13
541,60.0,0.0,100.0,66.78,0.12
542,76.0,0.01,99.0,105.97,0.11
543,76.0,0.02,98.0,58.55,0.13
544,82.0,0.0,100.0,59.59,0.12
545,78.0,0.01,99.0,84.03,0.11
546,86.0,0.01,99.0,37.23,0.1
547,70.0,0.04,96.0,74.04,0.1
548,84.0,0.01,99.0,33.53,0.12
549,82.0,0.0,100.0,74.03,0.11
550,76.0,0.0,100.0,86.13,0.11
551,78.0,0.01,99.0,45.54,0.11
552,58.0,0.02,98.0,56.57,0.11
553,80.0,0.03,97.0,38.67,1.21
554,82.0,0.01,99.0,74.58,0.14
555,56.0,0.01,99.0,63.0,0.12
556,70.0,0.01,99.0,38.75,0.12
557,66.0,0.0,100.0,55.43,0.12
558,82.0,0.02,98.0,58.69,0.11
559,92.0,0.01,99.0,50.16,0.11
560,62.0,0.01,99.0,37.25,0.11
561,52.0,0.02,98.0,47.65,0.11
562,80.0,0.01,99.0,32.15,0.1
563,82.0,0.02,98.0,73.91,0.11
564,62.0,0.0,100.0,67.39,0.11
565,50.0,0.01,99.0,60.69,0.11
566,58.0,0.03,97.0,67.41,0.13
567,56.0,0.02,98.0,87.22,0.12
568,76.0,0.0,100.0,60.5,0.14
569,68.0,0.02,98.0,74.19,0.14
570,70.0,0.0,100.0,29.78,0.11
571,66.0,0.0,100.0,81.25,0.12
572,60.0,0.0,100.0,61.32,0.13
573,76.0,0.03,97.0,41.4,0.11
574,78.0,0.0,100.0,53.8,1.25
575,64.0,0.02,98.0,83.27,0.12
576,90.0,0.0,100.0,53.9,0.11
577,84.0,0.02,98.0,81.72,0.11
578,90.0,0.0,100.0,51.33,0.11
579,78.0,0.01,99.0,50.15,0.12
580,76.0,0.03,97.0,76.53,0.11
581,88.0,0.0,100.0,88.75,0.12
582,76.0,0.02,98.0,88.75,0.11
583,90.0,0.0,100.0,67.98,0.12
584,92.0,0.01,99.0,64.2,0.12
585,60.0,0.0,100.0,60.96,0.11
586,64.0,0.01,99.0,59.31,0.11
587,76.0,0.0,100.0,39.74,0.11
588,60.0,0.01,99.0,40.61,0.11
589,84.0,0.01,99.0,45.97,0.11
590,64.0,0.0,100.0,65.51,0.11
591,88.0,0.0,100.0,92.53,0.11
592,78.0,0.03,97.0,87.37,0.11
593,70.0,0.01,99.0,82.32,0.12
594,72.0,0.03,97.0,77.07,1.19
595,74.0,0.03,97.0,77.9,0.11
596,66.0,0.0,100.0,33.67,0.11
597,90.0,0.0,100.0,32.49,0.11
598,72.0,0.02,98.0,76.34,0.11
599,62.0,0.05,95.0,43.48,0.13
600,70.0,0.02,98.0,102.03,0.12
601,78.0,0.01,99.0,57.97,0.11
602,84.0,0.02,98.0,87.73,0.11
603,68.0,0.0,100.0,40.15,0.12
604,82.0,0.0,100.0,38.71,0.12
605,64.0,0.0,100.0,77.9,0.11
606,58.0,0.04,96.0,35.38,0.12
607,84.0,0.02,98.0,55.64,0.11
608,86.0,0.0,100.0,70.2,0.12
609,60.0,0.01,99.0,72.77,0.11
610,70.0,0.01,99.0,47.14,0.11
611,76.0,0.02,98.0,38.4,0.11
612,88.0,0.02,98.0,55.2,0.11
613,88.0,0.01,99.0,50.1,0.11
614,70.0,0.02,98.0,64.56,0.11
615,90.0,0.0,100.0,48.44,1.15
616,80.0,0.0,100.0,48.36,0.11
617,64.0,0.02,98.0,47.58,0.11
