episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,execution_time
1970,92,100,423.652886,1,1,92,0.01,99,36.89,6.54,0.2
1971,98,100,423.885044,1,0,98,0,100,51.2,7,0.21
1972,64,100,424.103732,1,3,64,0.01,99,53.33,4.36,0.21
1973,92,100,424.34904,1,3,92,0.01,99,46.3,10.06,0.2
1974,100,100,424.582182,1,2,100,0,100,34.11,15.76,0.21
1975,92,100,424.80237,1,3,92,0.02,98,80.13,9.67,0.22
1976,98,100,425.024745,1,2,98,0,100,37.61,10.22,0.21
1977,54,100,425.246566,-1,0,54,0.02,98,48.77,3.1,0.21
1978,74,100,425.464977,1,2,74,0.01,99,66.39,9.12,0.21
1979,88,100,425.690288,1,1,88,0,100,55.06,10.05,0.2
1980,100,100,425.909128,1,1,100,0,100,37.01,13.34,0.21
1981,86,100,426.125477,-1,0,86,0.02,98,89.32,7.57,0.2
1982,76,100,426.351966,1,1,76,0,100,61.31,2.79,0.2
1983,90,100,426.570308,1,2,90,0.01,99,66.89,9.66,0.21
1984,92,100,426.791187,1,3,92,0.02,98,67.49,4.85,0.2
1985,96,100,427.015904,1,3,96,0,100,54.41,9.4,0.2
1986,84,100,427.239266,1,0,84,0,100,41.88,10.35,0.21
1987,98,100,427.463892,1,2,98,0,100,40.64,10.23,0.21
1988,98,100,427.684338,1,2,98,0,100,75.95,9.04,0.21
1989,92,100,427.899593,1,0,92,0.01,99,39.58,10.83,0.21
1990,78,100,428.117455,1,2,78,0.01,99,77.57,7.03,0.2
1991,100,100,428.330497,1,1,100,0,100,66.82,7.16,0.2
1992,98,100,428.560509,1,0,98,0.01,99,59.26,14.61,0.2
1993,88,100,428.785623,1,2,88,0.01,99,25.3,5.78,0.21
1994,86,100,429.00705,1,2,86,0,100,47.45,4.88,0.21
1995,100,100,429.231087,1,2,100,0,100,82.94,15.4,0.2
1996,100,100,429.45854,1,3,100,0,100,34.84,12.49,0.21
1997,94,100,429.675058,1,0,94,0.03,97,63.96,10.38,0.21
1998,100,100,429.903957,1,1,100,0,100,39.47,10.91,0.2
1999,92,100,430.118586,1,0,92,0.01,99,38.77,9.47,0.21
2000,84,100,430.334967,1,2,84,0,100,81.19,4.9,0.2
