episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
865,100,100,67.983687,1,2,100,0,100,49.55,16,0.34
866,96,100,67.983687,1,1,96,0.01,99,38.33,7.82,0.34
867,100,100,67.983687,1,0,100,0,100,21.51,16,0.34
868,100,100,67.983687,1,3,100,0,100,53.13,8,0.34
869,100,100,67.983687,1,2,100,0,100,49.83,16,0.34
870,66,100,67.983687,-1,2,66,0.11,89,52.27,3.45,0.34
871,100,100,67.983687,1,2,100,0,100,36.62,15.76,0.34
872,98,100,67.983687,1,3,98,0,100,25.11,15.85,0.34
873,100,100,68.580914,1,1,100,0,100,39.36,16,0.29
874,100,100,68.580914,1,2,100,0,100,29.61,16,0.29
875,100,100,68.580914,1,0,100,0,100,29.32,16,0.29
876,94,100,68.580914,1,1,94,0,100,44.6,7.22,0.29
877,98,100,68.580914,1,1,98,0.01,99,49.35,7.31,0.29
878,56,100,68.580914,1,0,56,0.05,95,40.78,3.32,0.29
879,100,100,68.580914,1,0,100,0,100,55.45,16,0.29
880,100,100,68.580914,1,3,100,0,100,9.39,16,0.29
881,98,100,69.190703,1,2,98,0.01,99,43.59,7.47,0.29
882,100,100,69.190703,1,0,100,0,100,49.14,16,0.29
883,100,100,69.190703,1,0,100,0,100,31.71,16,0.29
884,14,100,69.190703,1,2,14,0.3,70,65.92,1.4,0.29
885,100,100,69.190703,1,0,100,0,100,19.12,16,0.29
886,100,100,69.190703,1,3,100,0,100,10.23,16,0.29
887,100,100,69.190703,1,2,100,0,100,38.41,16,0.29
888,100,100,69.190703,1,0,100,0,100,54.06,15.92,0.29
889,100,100,69.815881,1,0,100,0,100,42.99,7.92,0.29
890,100,100,69.815881,1,3,100,0,100,22.76,7.92,0.29
891,100,100,69.815881,1,0,100,0,100,29.63,16,0.29
892,100,100,69.815881,1,1,100,0,100,42.57,16,0.29
893,100,100,69.815881,1,3,100,0,100,46.55,16,0.29
894,100,100,69.815881,1,1,100,0,100,28.18,16,0.29
895,100,100,69.815881,1,2,100,0,100,27.21,7.7,0.29
896,100,100,69.815881,1,2,100,0,100,53.69,7.9,0.29
897,74,100,70.610878,1,2,74,0.02,98,55.32,3.64,0.3
898,96,100,70.610878,1,3,96,0.01,99,38.13,7.73,0.3
899,100,100,70.610878,1,2,100,0,100,30.83,16,0.3
900,100,100,70.610878,1,2,100,0,100,14.48,16,0.3
901,100,100,70.610878,1,3,100,0,100,25.82,7.8,0.3
902,100,100,70.610878,1,3,100,0,100,19.37,16,0.3
903,100,100,70.610878,1,3,100,0,100,46.68,7.64,0.3
904,100,100,70.610878,1,2,100,0,100,35.25,16,0.3
905,100,100,71.226631,1,3,100,0,100,13.77,15.88,0.35
906,96,100,71.226631,1,3,96,0,100,28.55,7.62,0.35
907,100,100,71.226631,1,3,100,0,100,57.9,16,0.35
908,100,100,71.226631,1,3,100,0,100,18.99,7.97,0.35
909,100,100,71.226631,1,0,100,0,100,27.65,16,0.35
910,100,100,71.226631,1,2,100,0,100,19.31,8,0.35
911,100,100,71.226631,1,1,100,0,100,17.58,16,0.35
912,98,100,71.226631,1,2,98,0.01,99,36.3,7.76,0.35
913,100,100,71.897609,1,3,100,0,100,36.25,7.68,0.3
914,100,100,71.897609,1,3,100,0,100,11.36,16,0.3
915,96,100,71.897609,1,0,96,0.01,99,66.41,7.86,0.3
916,84,100,71.897609,1,1,84,0.02,98,41.07,3.5,0.3
917,100,100,71.897609,1,2,100,0,100,27.47,15.84,0.3
918,100,100,71.897609,1,0,100,0,100,50.43,7.96,0.3
919,100,100,71.897609,1,3,100,0,100,25.6,15.92,0.3
920,84,100,71.897609,1,0,84,0,100,56.22,3.26,0.3
921,100,100,72.62115,1,2,100,0,100,33.34,15.84,0.33
922,100,100,72.62115,1,1,100,0,100,33.48,15.88,0.33
923,100,100,72.62115,1,0,100,0,100,36.73,16,0.33
924,96,100,72.62115,1,1,96,0,100,36.89,7.8,0.33
925,100,100,72.62115,1,0,100,0,100,24.42,16,0.33
926,98,100,72.62115,1,1,98,0,100,37.06,7.77,0.33
927,100,100,72.62115,1,3,100,0,100,30.11,16,0.33
928,100,100,72.62115,1,0,100,0,100,39.38,16,0.33
929,86,100,73.276251,1,3,86,0.07,93,46.84,5.02,0.31
930,34,100,73.276251,1,2,34,0.33,67,66,7.19,0.31
931,98,100,73.276251,1,0,98,0.01,99,28.68,16,0.31
932,-18,100,73.276251,-1,5,-18,0.52,48,158.9,1.14,0.31
933,100,100,73.276251,1,3,100,0,100,11.38,16,0.31
934,90,100,73.276251,1,2,90,0.05,95,24.63,8,0.31
935,-8,100,73.276251,1,1,-8,0.48,52,174.47,1.37,0.31
936,98,100,73.276251,1,2,98,0.01,99,40.4,15.96,0.31
937,92,100,73.92604,1,1,92,0.04,96,30.04,7.95,0.33
938,98,100,73.92604,1,1,98,0.01,99,21.02,15.98,0.33
939,-10,100,73.92604,-1,5,-10,0.55,45,231.56,2.56,0.33
940,82,100,73.92604,1,0,82,0.09,91,35.92,7.83,0.33
941,96,100,73.92604,1,1,96,0.02,98,19.42,15.82,0.33
942,32,100,73.92604,1,3,32,0.2,80,80.29,7.68,0.33
943,100,100,73.92604,1,0,100,0,100,29.98,16,0.33
944,96,100,73.92604,1,3,96,0.02,98,39.83,8,0.33
945,-2,100,74.572447,-1,4,-2,0.51,49,229.95,3.34,0.31
946,94,100,74.572447,1,1,94,0.03,97,31.69,15.83,0.31
947,98,100,74.572447,1,1,98,0.01,99,24.29,15.85,0.31
948,100,100,74.572447,1,1,100,0,100,4.58,16,0.31
949,100,100,74.572447,1,2,100,0,100,26.55,16,0.31
950,96,100,74.572447,1,0,96,0.02,98,18.35,16,0.31
951,92,100,74.572447,1,1,92,0.04,96,42.38,15.96,0.31
952,-22,100,74.572447,-1,5,-22,0.61,39,228.29,5.83,0.31
953,84,100,75.208085,1,2,84,0.08,92,34.36,8.42,0.32
954,-20,100,75.208085,1,4,-20,0.6,40,246.08,13.45,0.32
955,100,100,75.208085,1,3,100,0,100,18.5,16,0.32
956,-2,100,75.208085,-1,5,-2,0.51,49,269.58,6.03,0.32
957,88,100,75.208085,1,3,88,0.06,94,36.84,16,0.32
958,-20,100,75.208085,1,4,-20,0.6,40,277.37,6.5,0.32
959,-24,100,75.208085,1,4,-24,0.59,41,193.53,1.17,0.32
960,98,100,75.208085,1,1,98,0.01,99,14.88,16,0.32
961,100,100,75.84422,1,3,100,0,100,18.93,16,0.31
962,72,100,75.84422,1,1,72,0.12,88,32.32,7.16,0.31
963,90,100,75.84422,1,3,90,0.04,96,47.85,3.82,0.31
964,100,100,75.84422,1,0,100,0,100,33.81,15.78,0.31
965,84,100,75.84422,1,3,84,0.03,97,29.75,5.6,0.31
966,100,100,75.84422,1,3,100,0,100,14,16,0.31
967,100,100,75.84422,1,1,100,0,100,7.33,16,0.31
968,72,100,75.84422,-1,2,72,0.06,94,73.56,3.93,0.31
969,100,100,76.437095,1,2,100,0,100,33.84,16,0.3
970,100,100,76.437095,1,1,100,0,100,5.75,16,0.3
971,100,100,76.437095,1,2,100,0,100,33.67,15.92,0.3
972,100,100,76.437095,1,2,100,0,100,57.59,14.85,0.3
973,100,100,76.437095,1,2,100,0,100,9.94,16,0.3
974,18,100,76.437095,1,4,18,0.25,75,60.97,1.84,0.3
975,100,100,76.437095,1,2,100,0,100,38.67,15.92,0.3
976,100,100,76.437095,1,3,100,0,100,17.15,15.84,0.3
977,94,100,77.048474,1,1,94,0.02,98,47.62,7.43,0.28
978,100,100,77.048474,1,2,100,0,100,29.97,16,0.28
979,100,100,77.048474,1,1,100,0,100,30.71,16,0.28
980,88,100,77.048474,1,1,88,0,100,34.93,7.07,0.28
981,100,100,77.048474,1,3,100,0,100,36.35,8,0.28
982,58,100,77.048474,1,0,58,0.1,90,57.35,2.09,0.28
983,98,100,77.048474,1,0,98,0.01,99,20.54,7.88,0.28
984,100,100,77.048474,1,0,100,0,100,26.6,16,0.28
985,82,100,77.655085,1,1,82,0.07,93,37.95,3.63,0.28
986,100,100,77.655085,1,3,100,0,100,18.05,16,0.28
987,98,100,77.655085,1,1,98,0.01,99,25.68,7.9,0.28
988,100,100,77.656115,1,2,100,0,100,22.03,16,0.28
989,100,100,77.656115,1,0,100,0,100,16.3,15.92,0.28
990,100,100,77.656115,1,1,100,0,100,15.41,16,0.28
991,68,100,77.656115,1,1,68,0.09,91,51.26,2.9,0.28
992,100,100,77.656115,1,1,100,0,100,23.56,16,0.28
993,100,100,78.255252,1,1,100,0,100,30.38,16,0.3
994,100,100,78.255252,1,3,100,0,100,18.09,16,0.3
995,100,100,78.255252,1,1,100,0,100,42.39,10.8,0.3
996,100,100,78.255252,1,1,100,0,100,62.55,11.19,0.3
997,72,100,78.255252,-1,0,72,0.02,98,10.27,3.88,0.3
998,96,100,78.255252,1,0,96,0.02,98,22.98,8,0.3
999,64,100,78.255252,1,3,64,0.07,93,40.55,4.64,0.3
1000,100,100,78.255252,1,1,100,0,100,48.12,16,0.3
1001,100,100,78.854405,1,2,100,0,100,13.26,16,0.27
1002,100,100,78.854405,1,3,100,0,100,37.48,16,0.27
1003,100,100,78.854405,1,1,100,0,100,23.87,16,0.27
1004,-14,100,78.854405,1,0,-14,0.46,54,75.63,1.21,0.27
1005,100,100,78.854405,1,2,100,0,100,30.98,15.72,0.27
1006,100,100,78.854405,1,2,100,0,100,30.6,7.98,0.27
1007,98,100,78.854405,1,0,98,0.01,99,22.96,7.94,0.27
1008,28,100,78.854405,1,1,28,0.21,79,58.95,1.87,0.27
1009,100,100,79.60426,1,3,100,0,100,20.34,16,0.3
1010,98,100,79.60426,1,1,98,0.01,99,38.95,7.94,0.3
1011,100,100,79.60426,1,3,100,0,100,36.51,15.76,0.3
1012,100,100,79.60426,1,0,100,0,100,23.02,16,0.3
1013,100,100,79.60426,1,2,100,0,100,30.98,7.54,0.3
1014,100,100,79.60426,1,3,100,0,100,6.97,16,0.3
1015,98,100,79.60426,1,3,98,0.01,99,49.21,7.84,0.3
1016,100,100,79.60426,1,0,100,0,100,39.97,16,0.3
1017,100,100,80.264697,1,2,100,0,100,29.9,8,0.31
1018,88,100,80.264697,1,3,88,0.06,94,76.55,3.79,0.31
1019,100,100,80.264697,1,3,100,0,100,27.83,7.74,0.31
1020,100,100,80.264697,1,1,100,0,100,19.25,15.98,0.31
1021,100,100,80.264697,1,0,100,0,100,37.78,16,0.31
1022,100,100,80.264697,1,3,100,0,100,29.87,16,0.31
1023,100,100,80.264697,1,0,100,0,100,44.75,16,0.31
1024,100,100,80.264697,1,0,100,0,100,29.77,16,0.31
1025,100,100,81.018057,1,3,100,0,100,25.31,16,0.29
1026,100,100,81.018057,1,0,100,0,100,34.13,16,0.29
1027,68,100,81.018057,1,1,68,0.1,90,49.71,3.19,0.29
1028,100,100,81.018057,1,0,100,0,100,46.53,16,0.29
1029,74,100,81.018057,1,2,74,0.02,98,65.92,3.46,0.29
1030,100,100,81.018057,1,3,100,0,100,9.1,15.92,0.29
1031,96,100,81.018057,1,3,96,0.01,99,30.43,7.82,0.29
1032,100,100,81.018057,1,3,100,0,100,22.13,7.96,0.29
1033,100,100,81.662052,1,1,100,0,100,24.11,16,0.36
1034,100,100,81.662052,1,0,100,0,100,45.5,16,0.36
1035,100,100,81.662052,1,0,100,0,100,22.64,15.76,0.36
1036,100,100,81.662052,1,2,100,0,100,15.2,16,0.36
1037,100,100,81.662052,1,2,100,0,100,47.24,7.93,0.36
1038,54,100,81.662052,1,2,54,0.07,93,65.6,1.94,0.36
1039,96,100,81.662052,1,3,96,0.01,99,52.16,7.29,0.36
1040,100,100,81.662052,1,0,100,0,100,28.14,16,0.36
1041,98,100,82.282044,1,1,98,0,100,33.49,7.36,0.33
1042,98,100,82.282044,1,2,98,0,100,38.8,15.6,0.33
1043,96,100,82.282044,1,2,96,0,100,33.72,7.63,0.33
1044,100,100,82.282044,1,0,100,0,100,18.3,16,0.33
1045,100,100,82.282044,1,1,100,0,100,13.05,7.88,0.33
1046,100,100,82.282044,1,2,100,0,100,28.59,16,0.33
1047,98,100,82.282044,1,0,98,0.01,99,21.68,7.68,0.33
1048,100,100,82.282044,1,1,100,0,100,34.48,7.86,0.33
1049,100,100,82.86886,1,3,100,0,100,16.78,7.88,0.29
1050,100,100,82.86886,1,0,100,0,100,25.04,16,0.29
1051,98,100,82.86886,1,1,98,0.01,99,40.27,8,0.29
1052,100,100,82.86886,1,3,100,0,100,25.78,8,0.29
1053,100,100,82.86886,1,3,100,0,100,25.41,7.72,0.29
1054,96,100,82.86886,1,0,96,0.01,99,28.12,7.62,0.28
1055,100,100,82.86886,1,1,100,0,100,37.45,16,0.28
1056,100,100,82.86886,1,1,100,0,100,10.05,16,0.28
1057,100,100,83.468795,1,0,100,0,100,32.3,7.94,0.28
1058,100,100,83.468795,1,1,100,0,100,31.74,16,0.28
1059,100,100,83.468795,1,3,100,0,100,13.75,16,0.28
1060,100,100,83.468795,1,0,100,0,100,15.77,16,0.28
1061,100,100,83.468795,1,3,100,0,100,24.5,15.76,0.28
1062,100,100,83.468795,1,2,100,0,100,22.54,7.94,0.28
1063,100,100,83.468795,1,3,100,0,100,15.6,16,0.28
1064,100,100,83.468795,1,2,100,0,100,7.36,16,0.28
1065,100,100,84.0788,1,3,100,0,100,26.23,7.57,0.29
1066,100,100,84.0788,1,3,100,0,100,18.34,16,0.29
1067,98,100,84.0788,1,1,98,0,100,25.77,7.78,0.29
1068,100,100,84.0788,1,0,100,0,100,54.25,16,0.29
1069,68,100,84.0788,1,1,68,0.05,95,34.26,3.44,0.29
1070,100,100,84.0788,1,3,100,0,100,16.26,7.65,0.29
1071,100,100,84.0788,1,3,100,0,100,25.06,16,0.29
1072,100,100,84.0788,1,3,100,0,100,12.83,15.92,0.29
1073,98,100,84.669698,1,3,98,0.01,99,9.22,8,0.28
1074,84,100,84.669698,1,3,84,0.08,92,26.11,4.29,0.28
1075,100,100,84.669698,1,1,100,0,100,17.95,16,0.28
1076,68,100,84.669698,-1,5,68,0.05,95,7.28,3.91,0.28
1077,100,100,84.669698,1,2,100,0,100,9.79,15.92,0.28
1078,100,100,84.670632,1,0,100,0,100,9.11,7.94,0.28
1079,40,100,84.670632,1,1,40,0.3,70,106.27,15.07,0.28
1080,98,100,84.670632,1,0,98,0.01,99,12.96,8,0.28
1081,68,100,85.31566,1,3,68,0.05,95,12.84,4.04,0.29
1082,96,100,85.31566,1,3,96,0.02,98,2.94,7.98,0.29
1083,100,100,85.31566,1,0,100,0,100,8.71,8,0.29
1084,-10,100,85.31566,-1,5,-10,0.55,45,224.07,13.33,0.29
1085,98,100,85.31566,1,0,98,0.01,99,12.96,16,0.29
1086,100,100,85.31566,1,2,100,0,100,34.13,16,0.29
1087,100,100,85.31566,1,3,100,0,100,11.5,16,0.29
1088,100,100,85.31566,1,2,100,0,100,12.11,8,0.29
1089,70,100,86.018668,1,0,70,0.1,90,37.85,7.01,0.32
1090,-34,100,86.018668,1,3,-34,0.67,33,199.46,14.05,0.32
1091,-20,100,86.018668,-1,5,-20,0.6,40,298.12,15.58,0.32
1092,-12,100,86.018668,-1,4,-12,0.56,44,222.12,6.38,0.32
1093,56,100,86.018668,1,2,56,0.09,91,14.36,3.91,0.32
1094,100,100,86.018668,1,0,100,0,100,6.74,16,0.32
1095,-10,100,86.018668,-1,5,-10,0.55,45,198.78,5.98,0.32
1096,-10,100,86.018668,-1,5,-10,0.55,45,297.9,15.7,0.32
1097,100,100,86.64974,1,3,100,0,100,17.09,16,0.37
1098,100,100,86.64974,1,0,100,0,100,14.4,16,0.37
1099,100,100,86.64974,1,0,100,0,100,15.43,16,0.37
1100,100,100,86.64974,1,1,100,0,100,13.6,16,0.37
1101,92,100,86.64974,1,2,92,0.04,96,29.76,8,0.37
1102,100,100,86.64974,1,3,100,0,100,15.44,16,0.37
1103,88,100,86.64974,1,0,88,0.01,99,39.83,4.94,0.37
1104,96,100,86.64974,1,2,96,0.02,98,41.31,16,0.37
1105,50,100,87.298593,1,1,50,0.12,88,45.1,3.45,0.29
1106,100,100,87.298593,1,3,100,0,100,22.68,15.85,0.29
1107,94,100,87.298593,1,3,94,0.03,97,44.04,7.97,0.29
1108,100,100,87.298593,1,0,100,0,100,41.97,16,0.29
1109,100,100,87.298593,1,2,100,0,100,18.3,8,0.29
1110,100,100,87.298593,1,0,100,0,100,18.44,16,0.29
1111,100,100,87.298593,1,1,100,0,100,39.74,7.66,0.29
1112,100,100,87.298593,1,0,100,0,100,20.22,7.86,0.29
1113,100,100,87.906998,1,1,100,0,100,50.43,15.28,0.31
1114,100,100,87.906998,1,1,100,0,100,38.42,16,0.31
1115,88,100,87.906998,1,2,88,0.03,97,41.08,3.55,0.31
1116,100,100,87.906998,1,0,100,0,100,14.71,16,0.31
1117,100,100,87.906998,1,0,100,0,100,8.35,16,0.31
1118,100,100,87.906998,1,0,100,0,100,42.16,16,0.31
1119,96,100,87.906998,1,1,96,0.01,99,41.77,7.64,0.31
1120,100,100,87.906998,1,3,100,0,100,17.86,16,0.31
1121,100,100,88.508478,1,3,100,0,100,34.05,8,0.29
1122,100,100,88.508478,1,3,100,0,100,10.08,7.91,0.29
1123,100,100,88.508478,1,1,100,0,100,33.23,16,0.29
1124,96,100,88.508478,1,2,96,0.02,98,19.69,3.82,0.3
1125,100,100,88.508478,1,2,100,0,100,21.94,7.92,0.29
1126,100,100,88.508478,1,3,100,0,100,14.65,16,0.29
1127,100,100,88.508478,1,3,100,0,100,32.57,16,0.3
1128,100,100,88.508478,1,1,100,0,100,12.11,16,0.3
1129,100,100,89.153733,1,2,100,0,100,15.85,16,0.28
1130,100,100,89.153733,1,1,100,0,100,31.23,15.88,0.28
1131,82,100,89.153733,1,3,82,0.05,95,35.95,6.94,0.28
1132,98,100,89.153733,1,0,98,0.01,99,29.78,8,0.28
1133,98,100,89.153733,1,3,98,0.01,99,12.84,8,0.28
1134,100,100,89.153733,1,0,100,0,100,61.99,16,0.28
1135,100,100,89.153733,1,2,100,0,100,18.84,7.89,0.28
1136,100,100,89.153733,1,1,100,0,100,22.91,16,0.28
1137,14,100,89.783337,-1,1,14,0.3,70,89.1,1.41,0.31
1138,98,100,89.783337,1,0,98,0.01,99,37.24,7.84,0.31
1139,78,100,89.783337,1,0,78,0.11,89,59.61,3.72,0.31
1140,100,100,89.783337,1,1,100,0,100,11.27,16,0.31
1141,100,100,89.783337,1,0,100,0,100,35.52,16,0.31
1142,100,100,89.783337,1,2,100,0,100,16.94,16,0.31
1143,100,100,89.783337,1,1,100,0,100,11.76,8,0.31
1144,100,100,89.783337,1,0,100,0,100,17.2,16,0.31
1145,100,100,90.402983,1,0,100,0,100,18.14,8,0.3
1146,100,100,90.402983,1,2,100,0,100,33.91,7.87,0.3
1147,100,100,90.402983,1,2,100,0,100,44.07,8,0.3
1148,34,100,90.402983,1,2,34,0.26,74,52.58,2.33,0.29
1149,100,100,90.402983,1,0,100,0,100,23.37,16,0.29
1150,100,100,90.402983,1,2,100,0,100,53.94,8,0.29
1151,100,100,90.402983,1,0,100,0,100,38.69,16,0.29
1152,100,100,90.402983,1,2,100,0,100,19.59,7.96,0.29
1153,100,100,91.034986,1,2,100,0,100,15.97,8,0.29
1154,100,100,91.034986,1,3,100,0,100,14.4,16,0.29
1155,100,100,91.034986,1,0,100,0,100,29.33,16,0.29
1156,84,100,91.034986,1,1,84,0.06,94,36.02,7.53,0.29
1157,100,100,91.034986,1,0,100,0,100,15.81,8,0.29
1158,98,100,91.036016,1,0,98,0.01,99,36.74,15.85,0.29
1159,92,100,91.036016,1,2,92,0.03,97,46.08,7.82,0.29
1160,100,100,91.036016,1,0,100,0,100,8.44,16,0.29
1161,86,100,91.675761,1,2,86,0.01,99,21.03,3.78,0.31
1162,100,100,91.675761,1,1,100,0,100,15.55,16,0.31
1163,100,100,91.675761,1,3,100,0,100,18.87,16,0.31
1164,100,100,91.675761,1,2,100,0,100,30.68,7.92,0.31
1165,100,100,91.675761,1,0,100,0,100,24.56,7.86,0.31
1166,84,100,91.675761,1,3,84,0.04,96,45.65,6.46,0.31
1167,100,100,91.675761,1,3,100,0,100,7.88,16,0.31
1168,98,100,91.675761,1,2,98,0.01,99,23.74,8,0.31
1169,98,100,92.321376,1,0,98,0.01,99,45.93,15.39,0.3
1170,100,100,92.321376,1,3,100,0,100,30.91,16,0.3
1171,100,100,92.32243,1,3,100,0,100,40.03,8,0.3
1172,86,100,92.32243,1,2,86,0.07,93,51.73,7.96,0.3
1173,86,100,92.32243,1,3,86,0.07,93,65.99,7.91,0.3
1174,76,100,92.32243,1,3,76,0.03,97,34.14,3.91,0.3
1175,100,100,92.32243,1,2,100,0,100,26.74,16,0.3
1176,100,100,92.32243,1,0,100,0,100,29.3,15.92,0.3
1177,100,100,92.960473,1,1,100,0,100,16.1,16,0.29
1178,64,100,92.960473,1,1,64,0.03,97,13.39,3.86,0.29
1179,100,100,92.960473,1,2,100,0,100,18.95,16,0.29
1180,100,100,92.960473,1,3,100,0,100,43.33,16,0.29
1181,100,100,92.960473,1,3,100,0,100,10.74,16,0.29
1182,64,100,92.960473,1,0,64,0.04,96,22.98,4,0.29
1183,100,100,92.960473,1,2,100,0,100,21.78,16,0.29
1184,100,100,92.960473,1,1,100,0,100,19.54,7.92,0.29
1185,100,100,93.598543,1,2,100,0,100,30.55,16,0.29
1186,100,100,93.598543,1,0,100,0,100,3.56,16,0.29
1187,100,100,93.598543,1,3,100,0,100,16.82,16,0.29
1188,100,100,93.598543,1,3,100,0,100,54.89,15.86,0.29
1189,44,100,93.598543,1,1,44,0.18,82,66.24,1.9,0.29
1190,72,100,93.598543,1,1,72,0.13,87,54.47,3.9,0.29
1191,100,100,93.598543,1,1,100,0,100,14.05,16,0.29
1192,100,100,93.598543,1,0,100,0,100,16.8,16,0.29
1193,100,100,94.296553,1,0,100,0,100,52.38,15.76,0.3
1194,48,100,94.296553,1,0,48,0.15,85,44.12,1.8,0.3
1195,100,100,94.296553,1,0,100,0,100,18.14,16,0.3
1196,100,100,94.296553,1,2,100,0,100,38.22,7.92,0.3
1197,100,100,94.296553,1,1,100,0,100,18.71,16,0.3
1198,100,100,94.296553,1,1,100,0,100,24.07,7.96,0.3
1199,100,100,94.296553,1,0,100,0,100,70.28,16,0.3
1200,100,100,94.296553,1,0,100,0,100,12.13,16,0.3
1201,100,100,94.88447,1,1,100,0,100,27.09,16,0.31
1202,100,100,94.88447,1,2,100,0,100,12.29,16,0.31
1203,100,100,94.88447,1,3,100,0,100,25.8,8,0.31
1204,96,100,94.88447,1,3,96,0.01,99,48.58,7.92,0.31
1205,70,100,94.88447,-1,2,70,0.05,95,33.7,3.78,0.31
1206,100,100,94.88447,1,2,100,0,100,24.49,16,0.31
1207,100,100,94.88447,1,3,100,0,100,10.62,16,0.31
1208,100,100,94.88447,1,1,100,0,100,32.84,16,0.31
1209,100,100,95.519677,1,3,100,0,100,13.09,16,0.28
1210,100,100,95.519677,1,2,100,0,100,46.34,8,0.28
1211,100,100,95.519677,1,3,100,0,100,13.71,16,0.28
1212,96,100,95.519677,1,0,96,0.02,98,32.47,7.81,0.28
1213,100,100,95.519677,1,3,100,0,100,25.91,16,0.28
1214,100,100,95.519677,1,3,100,0,100,36.24,16,0.28
1215,100,100,95.519677,1,0,100,0,100,36.09,16,0.28
1216,100,100,95.519677,1,0,100,0,100,12.75,16,0.28
1217,100,100,96.17059,1,1,100,0,100,27.43,7.88,0.3
1218,100,100,96.17059,1,3,100,0,100,13.71,16,0.3
1219,100,100,96.17059,1,0,100,0,100,25.37,16,0.3
1220,76,100,96.17059,-1,3,76,0.04,96,43.73,3.77,0.3
1221,100,100,96.17059,1,1,100,0,100,31.26,8,0.3
1222,100,100,96.17059,1,1,100,0,100,13.08,16,0.3
1223,100,100,96.17059,1,2,100,0,100,36.13,16,0.3
1224,100,100,96.17059,1,0,100,0,100,37.55,8,0.3
1225,100,100,96.905371,1,0,100,0,100,11.84,8,0.31
1226,100,100,96.905371,1,0,100,0,100,25.37,16,0.31
1227,100,100,96.905371,1,0,100,0,100,25.23,16,0.31
1228,90,100,96.905371,1,2,90,0.04,96,43.89,3.31,0.31
1229,98,100,96.905371,1,1,98,0.01,99,25.77,7.88,0.31
1230,100,100,96.905371,1,0,100,0,100,55.79,7.89,0.31
1231,100,100,96.906373,1,3,100,0,100,21.81,16,0.31
1232,100,100,96.906373,1,2,100,0,100,28.49,8,0.31
1233,100,100,97.588219,1,3,100,0,100,24.97,16,0.39
1234,100,100,97.588219,1,0,100,0,100,21.85,16,0.39
1235,100,100,97.588219,1,0,100,0,100,44.47,16,0.39
1236,100,100,97.588219,1,3,100,0,100,26.73,16,0.39
1237,100,100,97.588219,1,2,100,0,100,19.35,16,0.39
1238,98,100,97.588219,1,2,98,0.01,99,61.11,8,0.39
1239,100,100,97.588219,1,3,100,0,100,18.24,16,0.39
1240,100,100,97.588219,1,0,100,0,100,18.14,16,0.39
1241,40,100,98.218743,1,2,40,0.14,86,44.23,3.19,0.31
1242,100,100,98.218743,1,3,100,0,100,26.9,16,0.31
1243,100,100,98.218743,1,2,100,0,100,40.48,16,0.31
1244,100,100,98.218743,1,2,100,0,100,37.84,7.82,0.31
1245,100,100,98.218743,1,3,100,0,100,13.13,16,0.31
1246,100,100,98.218743,1,1,100,0,100,26.45,15.78,0.31
1247,100,100,98.218743,1,0,100,0,100,20.18,16,0.31
1248,100,100,98.218743,1,3,100,0,100,46.27,16,0.31
1249,100,100,98.825381,1,3,100,0,100,35.09,8,0.31
1250,100,100,98.825381,1,3,100,0,100,25.15,15.98,0.31
1251,100,100,98.825381,1,0,100,0,100,16.45,16,0.31
1252,54,100,98.825381,-1,5,54,0.13,87,49.93,2,0.31
1253,100,100,98.825381,1,3,100,0,100,16.62,16,0.31
1254,60,100,98.825381,1,1,60,0.07,93,38.42,3.63,0.31
1255,100,100,98.825381,1,2,100,0,100,25.02,16,0.31
1256,100,100,98.825381,1,3,100,0,100,14.91,16,0.31
1257,100,100,99.642285,1,1,100,0,100,34.2,16,0.29
1258,100,100,99.642285,1,0,100,0,100,11.98,7.96,0.29
1259,56,100,99.642285,1,1,56,0.03,97,45.06,3.51,0.29
1260,98,100,99.642285,1,3,98,0.01,99,42.89,8,0.29
1261,100,100,99.642285,1,1,100,0,100,9.85,7.94,0.29
1262,100,100,99.642285,1,0,100,0,100,28.45,16,0.29
1263,42,100,99.642285,-1,3,42,0.2,80,44.88,1.87,0.29
1264,90,100,99.642285,1,0,90,0.05,95,63.95,5.9,0.29
1265,64,100,100.277142,-1,5,64,0.04,96,80.76,1.95,0.35
1266,98,100,100.277142,1,1,98,0,100,13.08,7.8,0.35
1267,100,100,100.277142,1,3,100,0,100,8.8,16,0.35
1268,96,100,100.277142,1,2,96,0.02,98,32.15,7.89,0.35
1269,100,100,100.277142,1,2,100,0,100,28.46,16,0.35
1270,98,100,100.277142,1,3,98,0,100,50.55,7.92,0.35
1271,100,100,100.277142,1,1,100,0,100,42.27,16,0.35
1272,100,100,100.277142,1,1,100,0,100,31.28,16,0.35
1273,100,100,100.906097,1,3,100,0,100,19.59,16,0.3
1274,100,100,100.907133,1,1,100,0,100,12.46,8,0.3
1275,94,100,100.907133,1,0,94,0.02,98,36.14,7.67,0.3
1276,100,100,100.907133,1,1,100,0,100,18.34,7.92,0.3
1277,68,100,100.907133,1,3,68,0.05,95,23.7,3.22,0.3
1278,46,100,100.907133,1,3,46,0.15,85,43.91,1.77,0.3
1279,68,100,100.907133,1,3,68,0.03,97,31.5,3.74,0.3
1280,100,100,100.907133,1,2,100,0,100,10.66,8,0.3
1281,100,100,101.519186,1,2,100,0,100,29.5,8,0.29
