episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1585,88,100,331.951934,1,1,88,0.02,98,40.2,5.96,0.21
1586,88,100,332.18192,1,0,88,0.01,99,60.16,6.83,0.2
1587,96,100,332.409361,1,1,96,0.01,99,46.02,9.27,0.21
1588,96,100,332.624908,1,1,96,0.01,99,26.85,9.88,0.21
1589,90,100,332.849367,1,0,90,0,100,36.51,12.4,0.2
1590,88,100,333.069816,1,3,88,0,100,42.17,8.08,0.21
1591,94,100,333.294957,1,3,94,0,100,40.91,3.21,0.2
1592,94,100,333.542935,1,3,94,0.02,98,28.32,7.79,0.21
1593,88,100,333.766418,1,3,88,0,100,53.28,3.08,0.22
1594,94,100,333.985294,1,2,94,0,100,56.45,11.8,0.2
1595,86,100,334.205194,1,0,86,0,100,51.08,3.21,0.2
1596,94,100,334.427247,1,0,94,0.01,99,56.4,6.73,0.2
1597,94,100,334.651625,1,2,94,0.01,99,40.82,8.36,0.21
1598,84,100,334.87105,1,3,84,0,100,61.37,6.08,0.21
1599,72,100,335.087098,1,2,72,0.01,99,57.45,6.76,0.2
1600,98,100,335.307347,1,2,98,0.01,99,25.77,14.3,0.2
1601,88,100,335.533845,1,1,88,0.02,98,41.11,11.14,0.2
1602,94,100,335.753767,1,2,94,0,100,37.03,4.26,0.21
1603,88,100,335.977597,1,0,88,0.01,99,35.87,4.59,0.2
1604,96,100,336.202625,1,0,96,0,100,15.78,7.89,0.21
1605,66,100,336.433299,1,1,66,0.01,99,86.89,6.89,0.21
1606,92,100,336.659051,1,3,92,0,100,64.06,9.19,0.21
1607,96,100,336.878443,1,0,96,0.01,99,23.36,2.12,0.21
1608,96,100,337.108121,1,3,96,0.01,99,36.45,2.98,0.2
1609,86,100,337.336058,1,1,86,0.02,98,49.98,5.3,0.21
1610,94,100,337.569241,1,0,94,0.01,99,24.52,7.99,0.21
1611,84,100,337.788097,1,1,84,0.01,99,53.25,8.77,0.22
1612,78,100,338.011634,1,1,78,0,100,59.82,7.22,0.2
1613,76,100,338.235286,1,2,76,0.02,98,69.72,11,0.21
1614,92,100,338.468856,1,2,92,0.02,98,32.76,3.8,0.21
1615,92,100,338.701267,1,3,92,0.01,99,36.14,8.16,0.21
1616,88,100,338.92728,1,3,88,0.01,99,33.87,11.44,0.21
1617,94,100,339.153638,1,0,94,0.01,99,24.86,10.59,0.21
1618,92,100,339.39513,1,2,92,0,100,34.3,6.56,0.21
1619,96,100,339.620769,1,0,96,0,100,25.8,11.94,0.22
1620,94,100,339.843157,1,1,94,0,100,36.52,7.2,0.21
1621,94,100,340.066451,1,0,94,0.01,99,49.75,11.12,0.21
1622,98,100,340.291943,1,3,98,0,100,23.87,3.94,0.21
1623,96,100,340.518524,1,2,96,0.02,98,27.23,5.74,0.21
1624,90,100,340.742491,1,1,90,0.01,99,58.49,11.8,0.21
1625,94,100,340.96062,1,0,94,0.02,98,38.76,9.73,0.21
1626,92,100,341.187356,1,3,92,0,100,41.17,8.01,0.2
1627,82,100,341.419035,1,0,82,0,100,47.21,8.89,0.21
1628,92,100,341.66953,1,1,92,0,100,55.62,5.88,0.22
1629,94,100,341.890059,1,0,94,0.01,99,31.57,4.63,0.24
1630,82,100,342.108956,1,0,82,0.01,99,74.14,9.58,0.21
1631,84,100,342.350989,1,2,84,0.01,99,32.46,2.3,0.2
1632,82,100,342.576799,1,3,82,0.01,99,63.26,5.32,0.23
1633,86,100,342.824903,1,3,86,0.01,99,43.47,5.16,0.21
1634,98,100,343.051422,1,2,98,0.01,99,26.79,6.74,0.23
1635,92,100,343.2637,1,2,92,0.01,99,41.27,11.07,0.21
1636,94,100,343.482501,1,3,94,0,100,43.26,7.8,0.2
1637,86,100,343.705631,1,1,86,0.01,99,53.31,4.1,0.2
1638,82,100,343.927581,1,0,82,0,100,56.38,6.88,0.21
1639,88,100,344.139268,1,2,88,0.02,98,50.88,5.12,0.21
1640,98,100,344.357105,1,2,98,0.01,99,28.94,8.42,0.2
1641,78,100,344.570928,1,3,78,0.01,99,39.69,4.36,0.2
1642,66,100,344.806607,1,1,66,0.02,98,76.33,3.42,0.2
1643,92,100,345.030771,1,2,92,0,100,34.63,7.88,0.21
1644,78,100,345.256927,1,1,78,0.02,98,70.72,7.24,0.2
1645,96,100,345.485785,1,2,96,0,100,26.57,5.4,0.21
1646,98,100,345.704942,1,0,98,0,100,21.08,4.1,0.21
1647,86,100,345.929489,1,1,86,0,100,42.24,9.72,0.2
1648,82,100,346.150696,1,0,82,0.02,98,56.88,6.73,0.21
1649,94,100,346.368442,1,0,94,0.02,98,20.37,8.77,0.2
1650,96,100,346.594377,1,3,96,0.02,98,34.54,5,0.2
1651,90,100,346.82044,1,1,90,0,100,29.57,5.19,0.21
1652,98,100,347.035912,1,1,98,0,100,34.72,5.17,0.21
1653,92,100,347.252991,1,0,92,0,100,43.35,4.44,0.2
1654,94,100,347.467981,1,2,94,0.01,99,56.82,7.65,0.2
1655,82,100,347.690332,1,2,82,0.01,99,61.17,7.07,0.2
1656,98,100,347.910576,1,1,98,0,100,29.68,7.12,0.21
1657,94,100,348.13089,1,3,94,0,100,42.73,8.83,0.2
1658,94,100,348.352244,1,0,94,0,100,43.6,9.98,0.21
1659,82,100,348.59361,1,2,82,0.02,98,40.47,1.7,0.21
1660,96,100,348.822339,1,0,96,0.01,99,34.87,8.12,0.22
1661,96,100,349.061472,1,1,96,0.01,99,31.58,5.54,0.21
1662,94,100,349.289032,1,0,94,0,100,47.12,11.03,0.22
1663,96,100,349.521923,1,2,96,0.01,99,24.62,11.84,0.21
1664,92,100,349.749546,1,1,92,0,100,43.41,2.08,0.21
1665,98,100,349.96629,1,2,98,0.01,99,41.48,11.52,0.21
1666,92,100,350.192631,1,1,92,0,100,28.61,9.16,0.2
1667,84,100,350.407956,1,1,84,0.01,99,54.17,14.91,0.21
1668,94,100,350.624891,1,3,94,0,100,34.45,11.42,0.2
1669,100,100,350.848527,1,3,100,0,100,26.91,3.81,0.2
1670,78,100,351.072345,1,3,78,0.02,98,54.21,9.02,0.21
1671,60,100,351.335914,1,3,60,0.01,99,95.79,2.55,0.21
1672,84,100,351.554976,1,3,84,0.02,98,54.54,6.71,0.25
1673,76,100,351.787278,1,0,76,0,100,72.73,7.61,0.2
1674,92,100,352.015398,1,2,92,0.01,99,28.59,4.34,0.22
1675,94,100,352.251182,1,3,94,0,100,40.62,1.83,0.21
1676,98,100,352.47157,1,3,98,0,100,36.15,7.11,0.22
1677,82,100,352.698618,1,3,82,0.04,96,35.28,7.28,0.2
1678,94,100,352.927749,1,1,94,0.01,99,24.52,1.99,0.21
1679,88,100,353.175079,1,0,88,0.01,99,41.49,4.1,0.21
1680,90,100,353.400176,1,3,90,0,100,34.77,4.61,0.23
1681,96,100,353.615427,1,3,96,0.01,99,17.74,3.94,0.21
1682,70,100,353.844412,1,0,70,0,100,70.91,12,0.2
1683,82,100,354.065813,1,1,82,0.01,99,55.4,5.77,0.22
1684,94,100,354.293342,1,2,94,0,100,44.7,9.91,0.21
1685,92,100,354.512371,1,0,92,0.01,99,26.67,7.27,0.21
1686,88,100,354.743906,1,3,88,0.01,99,30.54,10.1,0.2
1687,100,100,354.975062,1,3,100,0,100,25.81,1.78,0.22
1688,90,100,355.202637,1,1,90,0.01,99,38.81,8.67,0.22
1689,100,100,355.422651,1,3,100,0,100,30.75,14,0.21
1690,98,100,355.643203,1,0,98,0,100,22.57,2.89,0.2
1691,92,100,355.876883,1,1,92,0.02,98,29.55,5.43,0.2
1692,94,100,356.119119,1,2,94,0.01,99,40.61,4.58,0.22
1693,94,100,356.342173,1,1,94,0.03,97,25.89,7.61,0.22
1694,96,100,356.565372,1,1,96,0,100,26.4,7.21,0.21
1695,70,100,356.798406,1,3,70,0.01,99,62.74,1.63,0.21
1696,82,100,357.019069,1,3,82,0.06,94,46.26,6.26,0.22
1697,94,100,357.249933,1,2,94,0.02,98,22.3,3.78,0.21
1698,86,100,357.472879,1,2,86,0.02,98,68.84,5.86,0.22
1699,92,100,357.714283,1,2,92,0.04,96,14.33,11.04,0.21
1700,100,100,357.930938,1,2,100,0,100,50.77,7.21,0.23
1701,96,100,358.148659,1,0,96,0,100,21.74,2.94,0.2
1702,94,100,358.377932,1,0,94,0.01,99,18.49,8.19,0.2
1703,94,100,358.605568,1,3,94,0.03,97,27.21,9.32,0.21
1704,98,100,358.836733,1,2,98,0,100,15.46,3.98,0.21
1705,96,100,359.062891,-1,5,96,0.02,98,34.98,7.9,0.22
1706,84,100,359.288499,1,0,84,0.01,99,48.9,3,0.21
1707,92,100,359.518694,1,0,92,0.01,99,28.3,9.33,0.21
1708,90,100,359.7367,1,0,90,0.02,98,38.23,3.8,0.21
1709,96,100,359.954156,1,1,96,0.01,99,24.94,7.03,0.2
1710,94,100,360.176557,1,1,94,0.02,98,28.09,7.94,0.2
1711,88,100,360.409465,1,2,88,0.02,98,28.57,2.48,0.21
1712,90,100,360.633647,1,1,90,0.01,99,20.85,2.06,0.22
1713,98,100,360.848835,1,1,98,0,100,34.99,7.8,0.21
1714,86,100,361.069008,1,1,86,0,100,51.02,12.8,0.2
1715,94,100,361.291827,1,3,94,0.03,97,29.52,5.74,0.21
1716,96,100,361.519192,1,0,96,0,100,20.76,9.74,0.21
1717,92,100,361.738191,1,0,92,0,100,42.95,3.38,0.21
1718,86,100,361.956593,1,3,86,0,100,35.98,4.61,0.2
1719,90,100,362.174458,1,3,90,0,100,50.13,7.88,0.2
1720,92,100,362.415017,1,1,92,0.01,99,59.85,8.85,0.2
1721,90,100,362.662245,1,1,90,0.01,99,41.34,3.49,0.23
1722,98,100,362.903437,1,1,98,0,100,38.46,4.88,0.23
1723,90,100,363.125741,1,1,90,0.01,99,55.73,6.46,0.23
1724,100,100,363.361047,1,2,100,0,100,15.23,3.88,0.21
1725,100,100,363.630114,1,3,100,0,100,24.95,6.23,0.21
1726,94,100,363.853809,1,3,94,0.02,98,52.93,8.75,0.25
1727,98,100,364.087445,1,0,98,0,100,28.63,4.52,0.21
1728,92,100,364.340319,1,3,92,0.01,99,26.7,7.81,0.22
1729,88,100,364.57505,1,0,88,0,100,49.41,6.34,0.23
1730,92,100,364.896811,1,2,92,0,100,48.55,4.51,0.22
1731,82,100,365.209211,1,3,82,0.02,98,33.63,3.9,0.31
1732,100,100,365.457959,1,2,100,0,100,31.14,8,0.29
1733,98,100,365.700531,1,1,98,0,100,52.33,10.97,0.22
1734,90,100,365.925643,1,2,90,0.02,98,28.23,8,0.22
1735,38,100,366.177603,1,1,38,0.08,92,93.2,11.35,0.21
1736,-40,100,366.440848,1,2,-40,0.16,84,222.54,15.15,0.23
1737,88,100,366.654867,1,1,88,0.03,97,27.69,7.88,0.25
1738,94,100,366.878181,1,1,94,0,100,29.18,4.6,0.2
1739,82,100,367.101967,1,3,82,0.01,99,62.26,9.16,0.21
1740,74,100,367.32865,1,2,74,0.02,98,73.18,12.08,0.21
1741,80,100,367.55963,1,4,80,0,100,67.85,6.37,0.21
1742,94,100,367.783368,1,2,94,0.02,98,44.63,3.59,0.21
1743,88,100,368.006475,1,4,88,0.03,97,42.08,7.98,0.21
1744,80,100,368.235064,1,0,80,0,100,48.06,7.78,0.21
1745,88,100,368.461964,1,1,88,0.01,99,58.81,7.37,0.21
1746,98,100,368.713748,1,2,98,0,100,29.52,8.18,0.21
1747,84,100,368.979839,1,1,84,0.01,99,51.82,9.94,0.24
1748,52,100,369.25412,1,3,52,0.01,99,108.23,13.17,0.25
1749,86,100,369.559944,1,0,86,0.03,97,52.12,5.26,0.26
1750,86,100,369.85536,1,1,86,0,100,45.04,9.81,0.28
1751,88,100,370.128579,1,3,88,0.02,98,39.27,8.05,0.28
1752,92,100,370.382042,1,1,92,0.02,98,56.3,4.2,0.26
1753,88,100,370.606615,1,1,88,0.01,99,58.24,8.68,0.23
1754,82,100,370.829328,1,3,82,0.02,98,57.95,10.98,0.21
1755,90,100,371.063381,1,2,90,0.01,99,16.21,4.19,0.21
1756,82,100,371.321112,1,1,82,0.02,98,47.2,4,0.22
1757,90,100,371.549198,1,0,90,0.01,99,65.02,9.4,0.24
1758,88,100,371.776005,1,3,88,0.03,97,55.64,10.8,0.21
1759,96,100,372.012735,1,2,96,0.01,99,32.8,2.63,0.21
1760,94,100,372.227409,1,0,94,0.02,98,26.63,11.22,0.22
1761,100,100,372.472362,1,1,100,0,100,36.43,6.76,0.2
1762,92,100,372.694723,1,2,92,0.03,97,19.43,4.31,0.23
1763,92,100,372.91514,1,0,92,0.01,99,40.39,12.43,0.2
1764,94,100,373.138537,1,3,94,0,100,34.69,7.93,0.2
1765,98,100,373.361187,1,1,98,0,100,34.56,8.3,0.21
1766,92,100,373.582226,1,3,92,0.01,99,30.4,4.04,0.21
1767,92,100,373.808804,1,1,92,0.01,99,47.8,12.69,0.2
1768,84,100,374.044071,-1,5,84,0.02,98,53.17,4.39,0.21
1769,72,100,374.272623,1,1,72,0.01,99,86.06,3.89,0.22
1770,94,100,374.493191,1,1,94,0.01,99,43.12,9.7,0.21
1771,94,100,374.713968,1,0,94,0.01,99,43.76,10.1,0.2
1772,88,100,374.939613,1,3,88,0.01,99,42.32,8.73,0.2
1773,88,100,375.174592,1,3,88,0.01,99,44.25,3.98,0.2
1774,92,100,375.397444,1,3,92,0.01,99,27.35,3.95,0.22
1775,72,100,375.618543,1,1,72,0.02,98,71.55,4.84,0.21
1776,90,100,375.841813,1,2,90,0,100,45.14,9.84,0.2
1777,96,100,376.065495,1,1,96,0.01,99,26.62,11.03,0.21
1778,94,100,376.284225,1,3,94,0.02,98,23.13,7.64,0.2
1779,94,100,376.510272,1,1,94,0.02,98,28.05,10.02,0.2
1780,78,100,376.727398,-1,3,78,0.04,96,41.93,2.18,0.21
1781,90,100,376.952265,-1,0,90,0,100,30.34,3.96,0.2
1782,94,100,377.174571,1,0,94,0.02,98,25.78,1.97,0.21
1783,86,100,377.406524,1,2,86,0.02,98,52.87,10.57,0.21
1784,80,100,377.639323,1,2,80,0.03,97,49.11,12.23,0.21
1785,94,100,377.924518,1,0,94,0.01,99,23.86,10.37,0.22
1786,84,100,378.160109,1,3,84,0,100,61.76,7.22,0.27
1787,98,100,378.388897,1,0,98,0.01,99,20.43,8.54,0.22
1788,90,100,378.672232,1,3,90,0.01,99,31.43,9.62,0.21
1789,64,100,378.906553,1,2,64,0.02,98,104.43,1.56,0.26
1790,92,100,379.128096,1,3,92,0.02,98,28.83,2.63,0.22
1791,84,100,379.380948,1,1,84,0.01,99,41.37,6.54,0.2
1792,96,100,379.607225,1,3,96,0.01,99,37.28,5.39,0.23
1793,86,100,379.840461,1,2,86,0.02,98,28.7,8.18,0.21
1794,90,100,380.07754,1,1,90,0.03,97,13.76,7.95,0.21
1795,94,100,380.301075,1,3,94,0.02,98,28.68,2.93,0.22
1796,92,100,380.541889,1,2,92,0.02,98,30.06,1.81,0.21
1797,78,100,380.800616,1,3,78,0.06,94,47.71,1,0.22
1798,84,100,381.033624,1,2,84,0.01,99,45.07,1.99,0.24
1799,90,100,381.259215,1,3,90,0.02,98,22.34,10.09,0.21
1800,82,100,381.492127,1,3,82,0,100,67.77,7.03,0.21
1801,98,100,381.721267,1,0,98,0,100,12.67,4.09,0.22
1802,76,100,381.958199,1,2,76,0.02,98,71.23,10.03,0.21
1803,86,100,382.177372,1,1,86,0.03,97,34.7,8.84,0.22
1804,94,100,382.415947,1,3,94,0.01,99,38.34,4.73,0.2
1805,98,100,382.654343,1,0,98,0,100,45.73,5.44,0.22
1806,94,100,382.894799,1,2,94,0.01,99,33.22,11.54,0.21
1807,88,100,383.132408,1,2,88,0.04,96,34.3,2.34,0.22
1808,96,100,383.387976,1,0,96,0,100,26.19,9.41,0.22
1809,98,100,383.6197,1,3,98,0,100,21.7,13.44,0.24
1810,86,100,383.847437,1,2,86,0.02,98,27.65,8,0.21
1811,90,100,384.084613,1,1,90,0.02,98,33.84,3.2,0.21
1812,56,100,384.321014,1,0,56,0.02,98,73.79,8.58,0.22
1813,86,100,384.550407,1,0,86,0,100,33.95,2.6,0.22
1814,80,100,384.783331,1,3,80,0.02,98,31.98,2.76,0.21
1815,94,100,385.010757,1,2,94,0,100,24.23,3.78,0.22
1816,90,100,385.235768,1,0,90,0.01,99,33.89,2.18,0.21
1817,48,100,385.473972,1,2,48,0.07,93,79.9,1.99,0.21
1818,86,100,385.700685,1,0,86,0.04,96,31.28,7.88,0.22
1819,96,100,385.921206,1,2,96,0,100,20.66,7.81,0.21
1820,88,100,386.148036,1,0,88,0,100,34.04,1.99,0.2
1821,98,100,386.374295,1,2,98,0.01,99,18.73,1.93,0.21
1822,92,100,386.587141,1,3,92,0.01,99,44.31,7.92,0.21
1823,98,100,386.803579,1,0,98,0.01,99,18.27,11.7,0.2
1824,96,100,387.021032,1,1,96,0,100,20.83,3.96,0.2
1825,78,100,387.240247,1,2,78,0,100,59.1,6.36,0.2
1826,88,100,387.462013,1,3,88,0,100,32.1,1.84,0.2
1827,86,100,387.685185,1,3,86,0.01,99,19.53,2.06,0.2
1828,96,100,387.921907,1,1,96,0.02,98,31.63,5.69,0.2
1829,94,100,388.144064,1,1,94,0.01,99,22.54,1.93,0.22
1830,94,100,388.363082,1,2,94,0.02,98,30.84,4.49,0.2
1831,96,100,388.579599,1,2,96,0.02,98,18.45,3.98,0.2
1832,90,100,388.806918,1,0,90,0.03,97,45.93,5.07,0.2
1833,74,100,389.031964,1,4,74,0,100,54.08,8.25,0.21
1834,90,100,389.249232,1,3,90,0.01,99,24.5,2.35,0.21
1835,86,100,389.465194,1,2,86,0.02,98,57.18,7.52,0.2
1836,96,100,389.682855,1,0,96,0.01,99,24.43,8.78,0.2
1837,68,100,389.909611,1,3,68,0.03,97,68.27,6.62,0.2
1838,90,100,390.128972,1,0,90,0.01,99,39.62,4.28,0.21
1839,92,100,390.346956,1,2,92,0.01,99,31.4,14.46,0.2
1840,98,100,390.568805,1,3,98,0.01,99,22.6,6.52,0.2
1841,100,100,390.792184,1,1,100,0,100,17.41,5.55,0.2
1842,98,100,391.018509,1,0,98,0.01,99,54.01,7.26,0.21
1843,96,100,391.27049,1,4,96,0.01,99,30.11,10.73,0.21
1844,92,100,391.49299,1,0,92,0.01,99,57.76,8.39,0.23
1845,94,100,391.72734,1,0,94,0,100,44.78,9.34,0.21
1846,92,100,391.959485,1,1,92,0.01,99,31.42,11.1,0.22
1847,96,100,392.179073,1,3,96,0,100,44.84,7.56,0.21
1848,92,100,392.404666,1,3,92,0.01,99,38.95,3.88,0.2
1849,-24,100,392.6741,1,1,-24,0.1,90,203.6,6.35,0.21
1850,88,100,392.907335,1,3,88,0.02,98,56.89,6.83,0.25
1851,96,100,393.127985,1,0,96,0.01,99,22.2,3.97,0.21
1852,100,100,393.356505,1,4,100,0,100,12.29,11.9,0.2
1853,94,100,393.571029,1,3,94,0.01,99,21.04,11.95,0.21
1854,90,100,393.799388,1,1,90,0,100,34.65,1.89,0.2
1855,90,100,394.032137,1,3,90,0.02,98,44.12,7.87,0.21
1856,72,100,394.293657,1,3,72,0.01,99,65.02,12.39,0.22
1857,96,100,394.535841,1,3,96,0.01,99,17.67,15.94,0.25
1858,94,100,394.755176,1,0,94,0,100,42.17,10.88,0.22
1859,88,100,394.983779,1,0,88,0.04,96,37.93,6.38,0.2
1860,92,100,395.204469,1,1,92,0.01,99,22.16,3.97,0.21
1861,86,100,395.445862,1,1,86,0.02,98,41.18,7.93,0.2
1862,96,100,395.682133,1,0,96,0,100,23.29,7.89,0.22
1863,92,100,395.90344,1,2,92,0.01,99,60.84,9.52,0.22
1864,92,100,396.119621,1,2,92,0.01,99,37.43,7.68,0.2
1865,78,100,396.34563,1,3,78,0.01,99,66.96,3.6,0.2
1866,92,100,396.565235,1,0,92,0.02,98,30.96,10.85,0.21
1867,96,100,396.786331,1,2,96,0.01,99,47.95,2,0.2
1868,92,100,397.025243,1,2,92,0.02,98,38.29,2.51,0.2
1869,82,100,397.273322,1,2,82,0.01,99,62.25,7.82,0.22
1870,92,100,397.502594,1,1,92,0.01,99,28.56,2.54,0.23
1871,98,100,397.73792,1,1,98,0.01,99,24.22,10.65,0.21
1872,96,100,398.038723,1,1,96,0.01,99,21.98,1.57,0.22
1873,96,100,398.266284,1,0,96,0,100,29.58,2.3,0.28
1874,90,100,398.519775,1,0,90,0.03,97,31.81,4.94,0.21
1875,92,100,398.767213,1,4,92,0.03,97,26.11,9.63,0.23
1876,90,100,399.032044,1,0,90,0,100,45.27,9.15,0.23
1877,92,100,399.302963,1,1,92,0.01,99,32.25,3.96,0.25
1878,94,100,399.5817,1,0,94,0,100,48.79,12.16,0.25
1879,94,100,399.847077,1,2,94,0.01,99,29.48,7.56,0.26
1880,96,100,400.094538,1,0,96,0,100,16.4,7.84,0.25
1881,98,100,400.324275,1,0,98,0,100,39.38,10.71,0.23
1882,70,100,400.573345,1,1,70,0.02,98,50.25,15.89,0.21
1883,96,100,400.805987,1,0,96,0,100,42.21,7.5,0.23
1884,94,100,401.025995,1,1,94,0.01,99,36.55,13.25,0.21
1885,96,100,401.249981,1,1,96,0,100,36.4,13.28,0.2
1886,94,100,401.472801,1,0,94,0.01,99,28.55,4.32,0.21
1887,82,100,401.689392,1,3,82,0,100,72.41,7.72,0.2
1888,92,100,401.913094,1,2,92,0,100,34.74,10.39,0.2
1889,94,100,402.135778,1,2,94,0,100,51.74,9.26,0.21
1890,84,100,402.359538,1,0,84,0.01,99,35.2,3.84,0.21
1891,94,100,402.587568,1,1,94,0,100,31.02,4.51,0.21
1892,90,100,402.815914,-1,5,90,0.01,99,55.37,7.8,0.21
1893,98,100,403.038504,1,1,98,0,100,38.02,6.7,0.21
1894,96,100,403.270345,1,3,96,0.02,98,26.89,8.78,0.21
1895,86,100,403.499664,1,3,86,0,100,49.29,5.42,0.22
1896,86,100,403.718498,1,2,86,0.01,99,43.15,13.66,0.21
1897,88,100,403.942371,1,0,88,0.01,99,60.3,6.14,0.2
1898,94,100,404.16686,1,1,94,0.01,99,59.92,7.35,0.21
1899,92,100,404.386251,1,0,92,0.01,99,35.17,5.71,0.21
1900,86,100,404.614677,1,1,86,0.03,97,39.12,2.88,0.2
1901,86,100,404.843578,1,3,86,0.01,99,47.17,16,0.21
1902,86,100,405.077334,1,2,86,0.01,99,64.09,4.85,0.21
1903,88,100,405.317236,1,3,88,0.01,99,46.25,10.83,0.22
1904,96,100,405.53616,-1,4,96,0.01,99,20.39,2.56,0.22
1905,96,100,405.792746,1,3,96,0,100,52.51,6.67,0.2
1906,90,100,406.049476,1,3,90,0.02,98,31.03,8.47,0.24
1907,96,100,406.349054,1,3,96,0,100,30.15,11.04,0.24
1908,96,100,406.576655,1,0,96,0,100,32.04,2.1,0.28
1909,84,100,406.895291,1,1,84,0.01,99,46.56,8.44,0.21
1910,90,100,407.136277,1,2,90,0,100,43.28,8.22,0.3
1911,82,100,407.364428,1,0,82,0,100,56.89,3.67,0.22
1912,98,100,407.593545,1,2,98,0,100,20.6,6.12,0.21
1913,84,100,407.832323,1,1,84,0.02,98,54.14,6.78,0.21
1914,82,100,408.066897,1,1,82,0.03,97,63.78,4.96,0.22
1915,94,100,408.296458,1,1,94,0.01,99,52.05,4.45,0.22
1916,80,100,408.514059,1,3,80,0.01,99,52.4,3.05,0.21
1917,96,100,408.729797,1,3,96,0.01,99,40.29,7.84,0.2
1918,94,100,409.022862,1,3,94,0,100,49.3,7.36,0.2
1919,90,100,409.262158,1,2,90,0.01,99,47.14,9.33,0.27
1920,98,100,409.480166,1,3,98,0.01,99,27.13,5.55,0.22
1921,88,100,409.710663,1,2,88,0.01,99,37.95,7.44,0.2
1922,74,100,409.986732,1,0,74,0.02,98,67.56,4.69,0.21
1923,86,100,410.228484,1,3,86,0.01,99,68.38,5.05,0.25
1924,96,100,410.487471,1,3,96,0,100,23.8,8.84,0.22
1925,100,100,410.708085,1,3,100,0,100,32.48,9.96,0.24
1926,94,100,410.930258,1,1,94,0.01,99,27.2,1.94,0.2
1927,90,100,411.212904,1,3,90,0.02,98,30.96,1.73,0.21
1928,86,100,411.456086,1,3,86,0.01,99,48.21,10.08,0.26
1929,70,100,411.728492,1,2,70,0.01,99,83.09,3.46,0.23
1930,82,100,412.018763,1,0,82,0.03,97,43.74,4.88,0.25
1931,80,100,412.240226,1,1,80,0.02,98,66.83,7.96,0.27
1932,90,100,412.470805,1,2,90,0.01,99,43.87,9.33,0.2
1933,94,100,412.714138,1,2,94,0,100,39.81,2.7,0.21
1934,96,100,412.941549,1,3,96,0.01,99,26.31,13.54,0.23
1935,86,100,413.168035,1,3,86,0.01,99,41.01,10.85,0.21
1936,86,100,413.398656,1,0,86,0.01,99,39.21,10.51,0.21
1937,92,100,413.616916,1,2,92,0,100,53.03,6.27,0.21
1938,92,100,413.829927,1,2,92,0,100,58.3,3.82,0.2
1939,82,100,414.050453,1,3,82,0.02,98,57.88,2.22,0.2
1940,92,100,414.279927,1,2,92,0,100,45.35,9.91,0.2
1941,80,100,414.500213,1,3,80,0.04,96,56.68,3.56,0.21
1942,80,100,414.716349,1,2,80,0.01,99,80.91,5.14,0.2
1943,98,100,414.938914,1,2,98,0,100,26.24,8.53,0.2
1944,80,100,415.156165,1,3,80,0.04,96,49.54,6.91,0.21
1945,94,100,415.377256,1,2,94,0,100,25.93,2.48,0.2
1946,78,100,415.605157,1,0,78,0.01,99,70.46,3.85,0.21
1947,90,100,415.813773,1,0,90,0.02,98,40.58,1.78,0.21
1948,94,100,416.036828,1,0,94,0.01,99,62.81,8.29,0.19
1949,100,100,416.254086,1,2,100,0,100,20.89,11.86,0.2
1950,90,100,416.471804,1,1,90,0.03,97,25.5,7.09,0.2
1951,100,100,416.684646,1,3,100,0,100,21.79,13.04,0.2
1952,84,100,416.901793,1,0,84,0,100,49.69,13.6,0.2
1953,84,100,417.148449,1,0,84,0.01,99,42.32,2.92,0.2
1954,82,100,417.372547,1,1,82,0.01,99,59.22,3.45,0.23
1955,98,100,417.589965,1,1,98,0.01,99,12.68,8.95,0.21
1956,90,100,417.801049,-1,2,90,0.01,99,32.56,3.93,0.2
1957,94,100,418.018118,1,1,94,0,100,13.93,8.06,0.19
1958,92,100,418.230343,1,0,92,0.01,99,32.18,8.93,0.2
1959,96,100,418.448029,1,2,96,0,100,36.72,5.02,0.2
1960,96,100,418.676466,1,1,96,0.02,98,11.37,4.39,0.2
1961,74,100,418.914908,1,0,74,0.04,96,77.18,5.52,0.21
1962,88,100,419.129836,1,0,88,0.03,97,43.94,6.74,0.22
1963,84,100,419.348758,1,1,84,0.01,99,75.52,3.33,0.2
1964,98,100,419.568602,1,0,98,0.01,99,10.63,10.63,0.2
1965,90,100,419.785566,1,1,90,0.01,99,25.63,7.12,0.2
1966,92,100,420.0028,1,0,92,0.01,99,26.77,4.25,0.2
1967,86,100,420.222366,1,0,86,0,100,43.85,3.2,0.2
1968,84,100,420.448273,1,2,84,0,100,59.55,5,0.2
1969,96,100,420.666053,1,2,96,0.01,99,19.83,3.39,0.21
1970,94,100,420.883505,1,0,94,0,100,44.79,6.24,0.2
1971,92,100,421.106803,1,2,92,0.01,99,47.43,1.79,0.2
1972,84,100,421.338042,1,0,84,0,100,74.1,4.3,0.21
1973,100,100,421.563854,1,1,100,0,100,22.93,6.7,0.21
1974,86,100,421.775301,1,1,86,0.02,98,37.99,2.84,0.21
1975,78,100,421.994584,1,1,78,0.02,98,74.15,3.05,0.2
1976,90,100,422.214065,1,3,90,0,100,39.26,5.34,0.2
1977,94,100,422.434575,1,0,94,0.02,98,38.73,4.64,0.2
1978,76,100,422.660338,1,1,76,0,100,64.38,4.34,0.2
1979,90,100,422.874704,1,2,90,0.03,97,30.39,6.4,0.21
