episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,execution_time
1050,912.19006,100,226.161986,15,1,912.19,0.03,97,40.14,6.57,0.22
1051,953,100,226.409441,8,4,953,0.03,97,63.35,6.14,0.23
1052,1380.6,100,226.671634,15,0,1380.6,0.05,95,95.02,1.41,0.23
1053,1054,100,226.905905,8,1,1054,0.08,92,62.74,4.46,0.24
1054,1363,100,227.142296,14,2,1363,0,100,58.05,2.37,0.22
1055,1326.8,100,227.373241,14,0,1326.8,0,100,60.91,2.73,0.22
1056,1135,100,227.592887,14,3,1135,0.03,97,34.77,4.27,0.21
1057,753.0198,100,227.832357,2.67,4,753.02,0.08,92,59.14,7.73,0.2
1058,868.2799,100,228.06502,1.6,4,868.28,0.03,97,52.52,7.02,0.22
1059,1172.4899,100,228.307771,15,2,1172.49,0.02,98,41.18,4.02,0.22
1060,1120.5701,100,228.546087,12,0,1120.57,0.04,96,91.71,4.29,0.23
1061,1216.47,100,228.771543,14,3,1216.47,0,100,31.69,3.84,0.22
1062,1369.5898,100,228.996917,15,2,1369.59,0.02,98,96.23,2,0.21
1063,678.04987,100,229.25359,4,4,678.05,0.02,98,51.29,9.06,0.21
1064,1058.17,100,229.496783,15,2,1058.17,0.07,93,55.95,4.55,0.24
1065,1308,100,229.720519,14,0,1308,0.01,99,63.6,2.78,0.23
1066,929,100,229.95394,0,4,929,0.05,95,43.3,6.17,0.21
1067,1063,100,230.172631,8,1,1063,0.01,99,47.96,5.25,0.22
1068,979.82,100,230.425014,14,0,979.82,0.13,87,206.66,4.59,0.2
1069,1058,100,230.672348,12,1,1058,0.04,96,80.58,4.94,0.24
1070,1244.81,100,230.951353,-1,4,1244.81,0.12,88,138.5,1.72,0.23
1071,813,100,231.191215,14,2,813,0.05,95,39.45,7.39,0.26
1072,923.77997,100,231.444023,15,2,923.78,0,100,55.79,6.76,0.22
1073,705,100,231.725413,8,4,705,0.11,89,219.41,7.96,0.24
1074,1187,100,231.957974,15,1,1187,0.01,99,75.67,4,0.26
1075,1214.3799,100,232.196028,12,0,1214.38,0.03,97,77.77,3.45,0.22
1076,1126,100,232.445671,12,0,1126,0.04,96,77.6,4.23,0.22
1077,790,100,232.709737,8,4,790,0.1,90,150.21,7.11,0.23
1078,1091.16,100,232.956494,14,1,1091.16,0.05,95,86.75,4.46,0.25
1079,1169.14,100,233.180763,0,0,1169.14,0,100,45.98,4.31,0.23
1080,1000.16,100,233.445006,15,0,1000.16,0.02,98,85.21,5.77,0.21
1081,1002.47003,100,233.672665,14,3,1002.47,0,100,62.94,5.98,0.24
1082,1216.4199,100,233.902927,12,0,1216.42,0.01,99,56.97,3.7,0.21
1083,1196,100,234.139832,12,1,1196,0,100,36.34,4.04,0.21
1084,1281.25,100,234.39043,15,1,1281.25,0,100,57.24,3.19,0.22
1085,1103.65,100,234.633054,15,1,1103.65,0.08,92,98.53,3.92,0.23
1086,1234,100,234.851548,14,2,1234,0,100,49.24,3.66,0.23
1087,1068,100,235.08457,15,3,1068,0.02,98,94.74,5.08,0.2
1088,603,100,235.32969,12,1,603,0.09,91,49.73,9.27,0.22
1089,1157.8802,100,235.592124,12,2,1157.88,0.01,99,65.55,4.29,0.23
1090,701,100,235.869429,8,4,701,0.11,89,221.66,8,0.25
1091,1308.1201,100,236.115844,15,0,1308.12,0.03,97,56,2.48,0.26
1092,1157.14,100,236.342434,15,3,1157.14,0.01,99,96.87,4.3,0.23
1093,802,100,236.618368,8,4,802,0.06,94,136.54,7.4,0.21
1094,1343,100,236.841833,12,3,1343,0.01,99,50.95,2.42,0.26
1095,1114.7999,100,237.062254,15,0,1114.8,0.02,98,64.57,4.6,0.21
1096,990.86,100,237.290621,1.6,4,990.86,0.03,97,87.59,5.75,0.2
1097,1332.6798,100,237.541433,15,1,1332.68,0.01,99,54.29,2.53,0.21
1098,1083.1901,100,237.770563,1.6,4,1083.19,0,100,45.03,5.17,0.24
1099,1300.77,100,238.014881,12,1,1300.77,0.02,98,100.17,2.71,0.21
1100,1358.5,100,238.247183,15,3,1358.5,0,100,59.97,2.42,0.23
1101,1189.12,100,238.490405,12,2,1189.12,0.02,98,83.34,3.85,0.22
1102,1350.29,100,238.72124,14,3,1350.29,0.01,99,37.63,2.35,0.23
1103,1327.3301,100,238.954798,14,2,1327.33,0.01,99,46.61,2.58,0.21
1104,1270,100,239.175375,14,3,1270,0.01,99,40.16,3.16,0.22
1105,1188.0101,100,239.428194,8,1,1188.01,0.02,98,93.15,3.86,0.21
1106,150,100,239.68631,0,4,150,0.1,90,42.06,14.22,0.24
1107,1081.6,100,239.910039,14,1,1081.6,0.02,98,42.77,4.94,0.24
1108,1134.86,100,240.141615,15,0,1134.86,0,100,45.67,4.65,0.21
1109,957,100,240.380382,8,3,957,0.07,93,67.16,5.63,0.22
1110,1236.14,100,240.611927,14,0,1236.14,0.01,99,30.09,3.5,0.22
1111,1035.3801,100,240.855686,12,0,1035.38,0.08,92,72.8,4.66,0.22
1112,1395.6201,100,241.077548,14,0,1395.62,0.01,99,50.82,1.89,0.23
1113,1358.86,100,241.31179,15,3,1358.86,0,100,77.9,2.41,0.21
1114,1330.36,100,241.549342,9.5,4,1330.36,0.01,99,63.74,2.55,0.22
1115,1119.3,100,241.823466,15,2,1119.3,0.06,94,83.21,4.03,0.22
1116,1248,100,242.041352,14,3,1248,0.02,98,45.96,3.24,0.25
1117,618.89,100,242.279472,8,1,618.89,0.02,98,107.38,9.66,0.2
1118,949.36005,100,242.518621,15,3,949.36,0.01,99,44.04,6.4,0.22
1119,1141.8999,100,242.776627,3,4,1141.9,0,100,42.79,4.58,0.22
1120,1149.6198,100,243.05091,13.5,4,1149.62,0.15,85,127.4,2.3,0.24
1121,1092.2198,100,243.321574,13,4,1092.22,0.12,88,166.51,3.45,0.26
1122,1358.64,100,243.547151,14,2,1358.64,0.02,98,42.77,2.12,0.25
1123,1284.6099,100,243.786138,12,3,1284.61,0.02,98,60.68,2.87,0.21
1124,921.17,100,244.025593,15,3,921.17,0.01,99,79.98,6.69,0.22
1125,1365.3201,100,244.295511,15,2,1365.32,0.04,96,122.71,1.74,0.22
1126,1305,100,244.517259,14,1,1305,0,100,64.61,2.95,0.25
1127,1302,100,244.745509,14,2,1302,0.02,98,55.32,2.69,0.21
1128,1303.74,100,244.971757,15,1,1303.74,0.01,99,30.35,2.82,0.21
1129,1244.95,100,245.247173,-1,4,1244.95,0.1,90,149.93,2.06,0.21
1130,1200,100,245.469441,12,0,1200,0,100,61.27,4,0.26
1131,1091,100,245.709105,14,2,1091,0.01,99,48.58,4.97,0.21
1132,1273,100,245.939531,15,2,1273,0,100,63.53,3.27,0.22
1133,827.72986,100,246.213622,9.33,4,827.73,0.1,90,135.37,6.69,0.22
1134,887,100,246.453799,8,2,887,0.09,91,71.12,6.15,0.26
1135,1370,100,246.684881,14,3,1370,0.01,99,56.69,2.15,0.22
1136,958,100,246.904588,14,2,958,0.02,98,65.37,6.2,0.22
1137,1039.5803,100,247.182966,9.75,4,1039.58,0.03,97,171.68,5.25,0.2
1138,1056.45,100,247.428744,12,2,1056.45,0.07,93,135.02,4.56,0.26
1139,911,100,247.684966,12,0,911,0.05,95,124.97,6.36,0.23
1140,1170.6,100,247.911989,8,0,1170.6,0.01,99,60.13,4.17,0.24
1141,540,100,248.157624,-1,4,540,0.04,96,33.1,10.33,0.21
1142,1009.39,100,248.416061,15,3,1009.39,0.08,92,121.37,4.94,0.23
1143,1367.8,100,248.648309,14,2,1367.8,0.02,98,36.43,2.02,0.24
1144,1360.33,100,248.878021,14,0,1360.33,0,100,37.68,2.4,0.22
1145,1395.1301,100,249.096503,15,2,1395.13,0.02,98,35.04,1.74,0.21
1146,1064.1499,100,249.371936,12.33,4,1064.15,0.14,86,155.76,3.46,0.2
1147,1393.26,100,249.595046,14,3,1393.26,0.01,99,49.08,1.92,0.26
1148,1236.4102,100,249.871323,14.75,4,1236.41,0.15,85,153.28,1.28,0.21
1149,829,100,250.103373,12,2,829,0.01,99,49.64,7.62,0.26
1150,522,100,250.335216,0,4,522,0.06,94,72.01,10.38,0.22
1151,1350.5,100,250.558506,15,0,1350.5,0.02,98,50.77,2.2,0.22
1152,1199.0199,100,250.836477,14,4,1199.02,0.13,87,151.19,2.07,0.21
1153,1195.8704,100,251.118478,14,4,1195.87,0.13,87,166.7,2.1,0.26
1154,897,100,251.344479,14,0,897,0.03,97,37.74,6.72,0.27
1155,243.92,100,251.611235,0,4,243.92,0.1,90,135.73,13.18,0.21
1156,682,100,251.851833,12,2,682,0.06,94,56.91,8.68,0.25
1157,930.75,100,252.082516,12,3,930.75,0.04,96,77.05,6.26,0.23
1158,1295.8,100,252.307142,8,0,1295.8,0.02,98,28.85,2.76,0.22
1159,1010.93,100,252.543782,8,1,1010.93,0,100,72.88,5.89,0.21
1160,903.48,100,252.775525,12,2,903.48,0,100,98.69,6.97,0.22
1161,1292.4,100,253.005884,14,3,1292.4,0,100,78.52,3.08,0.21
1162,1290,100,253.231004,14,3,1290,0.02,98,44.87,2.82,0.21
1163,1149.8899,100,253.507343,15,4,1149.89,0.19,81,144.48,1.57,0.21
1164,1338.0001,100,253.733684,14,2,1338,0,100,46.91,2.62,0.26
1165,1338.1,100,253.984524,15,2,1338.1,0.07,93,48.84,1.54,0.21
1166,1088.9099,100,254.217394,1.6,4,1088.91,0,100,60.43,5.11,0.23
1167,1007,100,254.468983,8,4,1007,0.05,95,164.68,5.35,0.22
1168,993,100,254.702665,14,3,993,0.03,97,37.87,5.73,0.24
1169,207,100,254.942397,0,4,207,0.01,99,61.12,13.9,0.22
1170,1079,100,255.16683,14,3,1079,0.01,99,24.94,5.09,0.22
1171,971,100,255.395186,14,0,971,0.01,99,28.45,6.18,0.21
1172,1260,100,255.663353,-1,4,1260,0.15,85,188.78,1,0.21
1173,1124.3699,100,255.938751,13.5,4,1124.37,0.12,88,205.39,3.09,0.25
1174,1396.42,100,256.17739,15,3,1396.42,0.01,99,42.73,1.88,0.26
1175,298,100,256.422925,0,4,298,0.06,94,49.08,12.77,0.22
1176,1133,100,256.651895,14,1,1133,0.01,99,51.84,4.55,0.23
1177,1277.7101,100,256.876177,15,2,1277.71,0,100,51.01,3.22,0.21
1178,839.17004,100,257.133108,8,4,839.17,0.17,83,126.84,5.68,0.21
1179,826.76,100,257.407832,8.8,4,826.76,0.09,91,205.66,6.82,0.24
1180,1266.34,100,257.64761,14,3,1266.34,0.01,99,64.84,3.2,0.26
1181,1133.8099,100,257.877357,15,2,1133.81,0.01,99,21.87,4.54,0.22
1182,1148.47,100,258.111799,14,3,1148.47,0,100,76.85,4.52,0.21
1183,1192,100,258.342223,12,0,1192,0,100,38.07,4.08,0.22
1184,1325,100,258.563174,14,1,1325,0.03,97,52.18,2.31,0.21
1185,1357.14,100,258.792929,14,1,1357.14,0.02,98,50.5,2.13,0.21
1186,1273.3099,100,259.036882,14,3,1273.31,0.03,97,47.72,2.84,0.21
1187,1158.1504,100,259.307375,14,1,1158.15,0.09,91,111.32,3.17,0.23
1188,949.5799,100,259.584161,10,4,949.58,0.05,95,179.8,5.95,0.26
1189,1106.1399,100,259.856146,12.29,4,1106.14,0.11,89,208.92,3.45,0.26
1190,451,100,260.084378,0,4,451,0.05,95,68.28,11.2,0.26
1191,1043,100,260.311112,8,1,1043,0.01,99,57.21,5.45,0.21
1192,1109.49,100,260.540255,8,2,1109.49,0,100,59.2,4.91,0.21
1193,1229.4501,100,260.789601,12,2,1229.45,0.1,90,69.95,2.23,0.21
1194,1158,100,261.011299,14,2,1158,0,100,30.93,4.42,0.23
1195,1217.6699,100,261.252966,12,2,1217.67,0.03,97,43,3.42,0.21
1196,1184.7799,100,261.493389,6.33,4,1184.78,0,100,72.87,4.15,0.23
1197,1246.1599,100,261.729863,15,2,1246.16,0.01,99,24.99,3.4,0.22
1198,1173.36,100,261.963637,12,0,1173.36,0.03,97,43.49,3.87,0.22
1199,1350.7902,100,262.211845,15,1,1350.79,0,100,37.38,2.49,0.22
1200,1232,100,262.445096,14,2,1232,0,100,31.02,3.68,0.23
1201,710,100,262.7142,8,4,710,0.14,86,274.99,7.58,0.22
1202,1035,100,262.987546,12,4,1035,0.13,87,219.48,3.95,0.25
1203,1226,100,263.21646,14,1,1226,0,100,68.09,3.74,0.26
1204,947,100,263.474758,12,2,947,0.05,95,126.05,5.98,0.21
1205,1345,100,263.693527,14,3,1345,0.03,97,65.81,2.1,0.24
1206,856,100,263.91858,12,1,856,0.04,96,62.65,7.04,0.2
1207,1142.94,100,264.155956,15,1,1142.94,0,100,66.45,4.57,0.21
1208,1363,100,264.381236,12,2,1363,0.01,99,62.33,2.22,0.22
1209,1208.23,100,264.611635,15,3,1208.23,0.01,99,57.97,3.79,0.21
1210,1212.12,100,264.853401,14,0,1212.12,0.02,98,87.61,3.61,0.21
1211,1200.4,100,265.077077,-1,5,1200.4,0.02,98,93.05,3.73,0.23
1212,1047.44,100,265.338052,15,0,1047.44,0.1,90,148.4,4.25,0.21
1213,868.02,100,265.570336,1.6,4,868.02,0.01,99,50.96,7.22,0.24
1214,1418,100,265.785636,14,2,1418,0.01,99,24.96,1.67,0.22
1215,1291.2001,100,266.072001,14.33,4,1291.2,0.09,91,154,1.71,0.2
1216,1366.8301,100,266.300491,14,1,1366.83,0.01,99,71.38,2.18,0.27
1217,1054.5701,100,266.546432,0,4,1054.57,0.02,98,37.98,5.22,0.21
1218,618,100,266.80536,-1,4,618,0.22,78,221.28,7.79,0.23
1219,1176.1802,100,267.064929,15,1,1176.18,0.02,98,84.92,3.98,0.24
1220,696,100,267.342476,-1,5,696,0.12,88,219.92,7.95,0.24
1221,899,100,267.600886,8,4,899,0.09,91,142.83,6.02,0.26
1222,908.17,100,267.857139,8,3,908.17,0.09,91,106.38,5.92,0.24
1223,1371.64,100,268.08234,14,1,1371.64,0.01,99,52.7,2.13,0.24
1224,1308.61,100,268.323376,15,0,1308.61,0.01,99,48.38,2.77,0.21
1225,1107.6,100,268.55467,8,2,1107.6,0,100,55.39,4.92,0.22
1226,1247.26,100,268.787465,15,0,1247.26,0.03,97,54.64,3.11,0.22
1227,1357.33,100,269.019017,15,2,1357.33,0.01,99,32.77,2.28,0.22
1228,880,100,269.256155,0,1,880,0,100,105.8,7.2,0.22
1229,965.08997,100,269.507846,12,0,965.09,0.13,87,174.97,4.76,0.22
1230,1185.14,100,269.727863,12,1,1185.14,0,100,56.59,4.15,0.23
1231,1181.1799,100,269.997976,14.5,4,1181.18,0.17,83,97.16,1.56,0.2
1232,1282.4099,100,270.238314,14,2,1282.41,0.02,98,70.28,2.89,0.25
1233,1273.6699,100,270.469503,14,0,1273.67,0.01,99,46.35,3.12,0.22
1234,1117,100,270.697764,14,1,1117,0.01,99,46.08,4.71,0.21
1235,1136.15,100,270.929096,15,0,1136.15,0.02,98,44.3,4.39,0.21
1236,1147.9299,100,271.161017,14,3,1147.93,0.03,97,36.53,4.13,0.21
1237,1242,100,271.394601,14,2,1242,0,100,56.77,3.58,0.21
1238,869,100,271.628929,0,0,869,0.07,93,103.74,6.58,0.22
1239,1137.75,100,271.864333,2,4,1137.75,0.01,99,25.15,4.5,0.22
1240,1005.76984,100,272.119387,14,2,1005.77,0.07,93,150.63,5.11,0.22
1241,1196.3201,100,272.350822,12,2,1196.32,0.04,96,67.6,3.5,0.24
1242,1114.6199,100,272.58504,15,3,1114.62,0,100,44.02,4.85,0.22
1243,719,100,272.865191,8,4,719,0.13,87,224.2,7.59,0.22
1244,1024.38,100,273.137079,9.33,4,1024.38,0.07,93,113.35,4.91,0.26
1245,772.95996,100,273.379908,2,4,772.96,0.01,99,72.49,8.18,0.26
1246,1315.24,100,273.609837,14,3,1315.24,0.01,99,59.43,2.7,0.23
1247,1404.9,100,273.83713,15,0,1404.9,0.01,99,54.97,1.8,0.21
1248,1423.84,100,274.066535,15,0,1423.84,0,100,72.05,1.76,0.21
1249,1308.22,100,274.312913,15,0,1308.22,0.01,99,27,2.78,0.21
1250,1171.83,100,274.548312,15,2,1171.83,0.02,98,35.65,4.02,0.23
1251,1349,100,274.776669,15,2,1349,0.03,97,48.34,2.06,0.22
1252,952,100,275.011919,0,3,952,0.04,96,93.47,6.04,0.21
1253,965.05,100,275.276079,15,2,965.05,0.09,91,158.86,5.3,0.22
1254,1376.75,100,275.512528,14,2,1376.75,0.02,98,80.46,1.93,0.25
1255,1213.14,100,275.740996,14,0,1213.14,0,100,42.4,3.87,0.22
1256,1128.02,100,275.982938,8,4,1128.02,0.05,95,57.48,4.07,0.21
1257,1064.14,100,276.205869,12,1,1064.14,0.01,99,40.8,5.24,0.22
1258,987.58,100,276.439684,15,2,987.58,0,100,52.88,6.12,0.2
1259,1346.31,100,276.68556,10.17,4,1346.31,0.02,98,88.73,2.24,0.22
1260,1248,100,276.918534,14,0,1248,0.02,98,45.21,3.24,0.22
1261,965,100,277.163254,14,0,965,0.09,91,120.91,5.3,0.21
1262,1287.1,100,277.39592,15,2,1287.1,0,100,50.43,3.13,0.23
1263,714,100,277.631899,8,2,714,0.06,94,105.48,8.34,0.21
1264,1385.86,100,277.850427,14,2,1385.86,0,100,49.85,2.14,0.22
1265,1366,100,278.072708,15,0,1366,0.02,98,29.54,2.04,0.2
1266,947.03,100,278.309698,15,2,947.03,0.01,99,69.22,6.42,0.2
1267,1008,100,278.54104,8,3,1008,0.03,97,83,5.58,0.22
1268,1315.9398,100,278.799813,13.57,4,1315.94,0.06,94,148.68,1.94,0.21
1269,1383.14,100,279.026079,12,0,1383.14,0,100,66.05,2.17,0.24
1270,1341,100,279.252565,14,3,1341,0.01,99,57.37,2.44,0.21
1271,1409.94,100,279.489713,14,3,1409.94,0.01,99,49.64,1.75,0.21
1272,1351,100,279.715881,15,1,1351,0.01,99,60.97,2.34,0.22
1273,710,100,279.941723,12,0,710,0.06,94,44.88,8.38,0.21
1274,586,100,280.174334,12,2,586,0.06,94,84.9,9.7,0.21
1275,1263,100,280.394959,15,1,1263,0.01,99,55.7,3.23,0.21
1276,1250.7802,100,280.63879,15,3,1250.78,0.01,99,74.65,3.36,0.2
1277,1244.0001,100,280.857085,14,2,1244,0.01,99,39.95,3.42,0.23
1278,665,100,281.131356,8,4,665,0.15,85,170.06,8,0.2
1279,974.47003,100,281.358811,12,0,974.47,0.02,98,54.7,6.04,0.26
1280,955.07,100,281.585274,1.6,4,955.07,0.01,99,53.66,6.34,0.21
1281,1221.28,100,281.818521,3,4,1221.28,0,100,65.7,3.79,0.21
1282,1115,100,282.072019,-1,4,1115,0.11,89,185.32,3.35,0.21
1283,988.00006,100,282.295988,15,1,988,0.02,98,60.71,5.9,0.24
1284,729,100,282.523013,0,4,729,0.03,97,59.07,8.45,0.21
1285,1415.11,100,282.755505,14,3,1415.11,0.01,99,63.52,1.7,0.21
1286,924,100,282.986023,14,0,924,0.04,96,55.61,6.33,0.22
1287,1234,100,283.212389,14,3,1234,0.02,98,33.28,3.39,0.22
1288,1418.72,100,283.450353,14,1,1418.72,0,100,69.37,1.81,0.21
1289,1182.72,100,283.678571,15,3,1182.72,0.01,99,35,4.04,0.22
1290,1320.11,100,283.902244,12,1,1320.11,0,100,70.93,2.8,0.21
1291,978,100,284.121962,12,2,978,0,100,75.28,6.22,0.21
1292,1158.6,100,284.357857,12,2,1158.6,0.04,96,67.65,3.89,0.2
1293,1301,100,284.574706,14,0,1301,0.01,99,12.97,2.85,0.22
1294,1206,100,284.806752,15,3,1206,0,100,78.8,3.94,0.2
1295,1320.09,100,285.04322,15,2,1320.09,0,100,80.67,2.8,0.22
1296,910,100,285.299739,8,4,910,0.12,88,157.07,5.52,0.22
1297,1302.4,100,285.533404,15,1,1302.4,0,100,47.49,2.98,0.24
1298,1340,100,285.761945,15,2,1340,0.01,99,49.17,2.45,0.22
1299,966.34,100,285.984347,12,1,966.34,0.01,99,49.99,6.23,0.21
1300,1307.97,100,286.22076,15,1,1307.97,0.01,99,66.81,2.78,0.2
1301,1379.71,100,286.447349,14,3,1379.71,0.03,97,57.78,1.75,0.22
1302,471.27023,100,286.692419,8,1,471.27,0.07,93,33.71,10.86,0.21
1303,1299.63,100,286.934574,15,3,1299.63,0.07,93,129.74,1.95,0.23
1304,1108.03,100,287.185804,15,1,1108.03,0.05,95,96.95,4.28,0.23
1305,899,100,287.44125,8,4,899,0.09,91,152.52,6.02,0.23
1306,870,100,287.693846,8,4,870,0.1,90,191.39,6.22,0.24
1307,1005,100,287.922773,-1,5,1005,0.03,97,33.56,5.61,0.24
1308,1309,100,288.141748,15,0,1309,0.03,97,38.68,2.47,0.21
1309,1262.89,100,288.374897,14,2,1262.89,0.03,97,72.91,2.95,0.2
1310,1355.86,100,288.597644,14,2,1355.86,0.01,99,72.75,2.29,0.22
1311,896,100,288.859303,8,4,896,0.1,90,203.26,5.93,0.21
1312,1332,100,289.080481,8,0,1332,0,100,30.04,2.68,0.25
1313,1144.8098,100,289.364282,13.5,4,1144.81,0.14,86,218.19,2.52,0.21
1314,1280.7401,100,289.596489,12,0,1280.74,0,100,65.9,3.19,0.27
1315,1243.4602,100,289.853405,11.5,4,1243.46,0.03,97,45.73,3.15,0.22
1316,1268.1699,100,290.082247,14,2,1268.17,0.02,98,43.55,3.04,0.24
1317,1098,100,290.305574,12,3,1098,0.02,98,32.3,4.78,0.21
1318,878.1298,100,290.576412,12,1,878.13,0.07,93,249.84,6.48,0.21
1319,1289,100,290.797866,14,1,1289,0.01,99,55.22,2.97,0.25
1320,1111.5198,100,291.072861,-1,5,1111.52,0.13,87,230.29,3.07,0.21
1321,1233.36,100,291.305603,15,2,1233.36,0.01,99,72.49,3.53,0.26
1322,1277,100,291.531615,8,2,1277,0,100,42.93,3.23,0.22
1323,1341.6699,100,291.750157,14,3,1341.67,0.01,99,50.57,2.44,0.21
1324,908,100,292.002277,8,4,908,0.14,86,153.69,5.28,0.2
1325,1136.4701,100,292.255286,14,2,1136.47,0.05,95,132.16,3.98,0.24
1326,1138,100,292.479373,14,2,1138,0,100,75.76,4.62,0.24
1327,1195,100,292.697364,15,0,1195,0,100,43.69,4.05,0.21
1328,1314.14,100,292.924433,15,2,1314.14,0,100,54.32,2.86,0.2
1329,1276.74,100,293.156926,15,3,1276.74,0.03,97,89.88,2.81,0.21
1330,1425.29,100,293.380333,15,2,1425.29,0,100,34.95,1.75,0.22
1331,1220,100,293.630708,14,4,1220,0.12,88,157.09,2,0.21
1332,1017.5,100,293.860274,2.5,4,1017.5,0.02,98,61.46,5.6,0.23
1333,859,100,294.083796,12,3,859,0.01,99,31.68,7.31,0.21
1334,916.97003,100,294.305219,0,1,916.97,0.01,99,77.89,6.73,0.21
1335,1064.19,100,294.548097,9.4,4,1064.19,0.11,89,113.56,3.92,0.21
1336,1295,100,294.762652,14,2,1295,0.01,99,36.68,2.91,0.23
1337,144,100,295.010852,0,4,144,0.08,92,33.91,14.35,0.2
1338,1296.67,100,295.227355,12,0,1296.67,0,100,57.08,3.03,0.23
1339,994.32996,100,295.485416,12,1,994.33,0.04,96,135.93,5.6,0.2
1340,1201,100,295.7105,14,3,1201,0.03,97,63.89,3.59,0.24
1341,333,100,295.950182,0,4,333,0.03,97,56.77,12.54,0.21
1342,1323.9099,100,296.196855,15,0,1323.91,0,100,89.46,2.76,0.22
1343,995.61993,100,296.444155,12,0,995.62,0.05,95,161.74,5.47,0.23
1344,1282,100,296.661022,14,3,1282,0.01,99,40.54,3.04,0.23
1345,1040.67,100,296.873214,8,0,1040.67,0.02,98,64.16,5.36,0.2
1346,1153.9,100,297.107489,15,3,1153.9,0.01,99,113.91,4.33,0.2
1347,1336.42,100,297.324046,0,2,1336.42,0.02,98,80.15,2.34,0.22
1348,1231,100,297.557494,14,1,1231,0.01,99,47.96,3.56,0.2
1349,795.74994,100,297.793017,15,3,795.75,0,100,79.26,8.04,0.22
1350,1356.36,100,298.012843,15,3,1356.36,0.01,99,35.04,2.29,0.22
1351,1081.4302,100,298.27103,9.75,4,1081.43,0.05,95,107.15,4.56,0.2
1352,1177,100,298.488739,12,2,1177,0.01,99,45.25,4.1,0.24
1353,1188,100,298.698053,14,1,1188,0,100,41.78,4.12,0.2
1354,805,100,298.928071,14,2,805,0.03,97,62.02,7.67,0.19
1355,1143.78,100,299.16976,12,2,1143.78,0.04,96,77.4,4.04,0.22
1356,1294.0299,100,299.426149,-1,4,1294.03,0.09,91,40.87,1.68,0.23
1357,656,100,299.706931,8,4,656,0.16,84,257.36,8,0.24
1358,1201,100,299.92692,14,3,1201,0.01,99,58.07,3.86,0.26
1359,1085,100,300.188678,8,4,1085,0.04,96,163.74,4.66,0.21
1360,1376.2999,100,300.412346,15,1,1376.3,0,100,69.77,2.24,0.25
1361,520.1102,100,300.649047,1.33,4,520.11,0.09,91,43.69,10.19,0.21
1362,1155,100,300.865952,12,0,1155,0.03,97,58.79,4.06,0.22
1363,1196.3998,100,301.108211,15,1,1196.4,0,100,39.07,4.04,0.2
1364,1346.29,100,301.325408,8,2,1346.29,0,100,73.98,2.54,0.22
1365,1259.66,100,301.592083,13.33,4,1259.66,0.09,91,131.01,2.06,0.2
1366,1217.71,100,301.809598,12,0,1217.71,0.02,98,62.48,3.55,0.25
1367,1228.34,100,302.03713,15,0,1228.34,0.01,99,70.75,3.58,0.2
1368,1132.28,100,302.322561,-1,4,1132.28,0.16,84,232.14,2.33,0.21
1369,1371,100,302.540018,-1,5,1371,0.01,99,26.24,2.14,0.27
1370,1092.47,100,302.766347,0,2,1092.47,0.02,98,94.82,4.83,0.2
1371,1036.18,100,303.021943,8,4,1036.18,0.05,95,90.77,5.04,0.21
1372,1196.6304,100,303.292833,14.14,4,1196.63,0.15,85,244.17,1.75,0.24
1373,1271.4698,100,303.528478,15,1,1271.47,0.01,99,100.51,3.15,0.26
1374,1179.9999,100,303.759326,15,2,1180,0,100,78.84,4.2,0.22
1375,1142,100,303.980221,14,3,1142,0,100,62.33,4.58,0.22
1376,865,100,304.208613,14,3,865,0.01,99,71.81,7.25,0.21
1377,1427.1599,100,304.430055,15,1,1427.16,0,100,17.63,1.73,0.21
1378,1360.21,100,304.661752,15,3,1360.21,0.02,98,79.92,2.1,0.21
1379,1038,100,304.87594,14,1,1038,0.02,98,64.11,5.39,0.22
1380,1273.3401,100,305.116607,15,1,1273.34,0.01,99,100.8,3.13,0.2
1381,1189.4299,100,305.388011,14,4,1189.43,0.14,86,149.03,2.01,0.22
1382,1007,100,305.660983,12,4,1007,0.15,85,255.65,3.98,0.26
1383,1083.0004,100,305.929389,10.43,4,1083,0.06,94,157.54,4.41,0.26
1384,912,100,306.195638,8,4,912,0.06,94,155.3,6.23,0.25
1385,1103,100,306.430443,14,0,1103,0.03,97,82.87,4.6,0.25
1386,1345.24,100,306.662982,14,2,1345.24,0,100,49.35,2.55,0.22
1387,203,100,306.913542,0,4,203,0.13,87,48.38,13.52,0.22
1388,1286,100,307.13202,12,2,1286,0,100,41.9,3.14,0.23
1389,534,100,307.375427,0,1,534,0.06,94,67.17,10.26,0.2
1390,867,100,307.593076,12,2,867,0.01,99,48.26,7.23,0.23
1391,1261.2899,100,307.854525,-1,4,1261.29,0.13,87,93.34,1.35,0.2
1392,1121.9,100,308.087135,15,3,1121.9,0.02,98,49.84,4.53,0.25
1393,1410.0801,100,308.32083,14,2,1410.08,0,100,37.2,1.9,0.22
1394,1059.23,100,308.568052,8,0,1059.23,0.05,95,94.02,4.8,0.22
1395,1284,100,308.790448,15,1,1284,0,100,36.84,3.16,0.23
1396,1256.8401,100,309.038995,8,4,1256.84,0.01,99,79.66,3.29,0.21
1397,890.2801,100,309.300714,8.57,4,890.28,0.13,87,124.53,5.62,0.23
